SizeBucket,Metric,EFFRES,GREEDY_ALG,GREEDY_BET,GREEDY_DEG,IVI,NNSI,PBR
Medium,ASPL,-8.232031745975526,-14.645112952644462,-18.546528245006705,-4.362374757068657,-7.5776421910043466,-6.916125027216538,-6.871754859661987
Medium,ArticulationPoints,-18.918918903579257,-2.7027027005113267,-5.405405401022653,-35.13513510664718,-10.810810802045292,-16.216216203067933,-13.513513502556618
Medium,Assortativity,0.06035629873549228,0.016359181042200466,0.0919677312278449,0.10685044847525521,0.07010082533804668,0.059170007253337514,0.06652676965272827
Medium,AttackCurveAUC,18.76025387303319,18.252955326461723,0.5933512140015245,16.52848701315657,20.35218017040289,20.746686623638613,21.238535351148336
Medium,AvgClustering,0.018923434711589415,0.006666596390516033,0.04245298397705716,0.029785778879011127,0.014134763701248249,0.01595023341851301,0.017586485481121655
Medium,AvgNodeConn,9.615104635654156,5.093816804622934,3.3210461383825267,18.447766944305005,9.515837495249873,9.074172204115412,8.564308365796986
Medium,BetCentralization,-3.1410117343151995,-6.563563687075529,8.413239313218096,-2.1418262989521324,-2.1251210489921206,-2.284337838463852,-2.6019517926792552
Medium,Bridges,-29.16666665625,-7.142857140306122,-5.357142855229592,-51.78571426721938,-26.190476181122445,-24.999999991071427,-27.976190466198975
Medium,Diameter,-11.99999998560001,-21.999999973600005,-25.999999968799997,-11.99999998560001,-11.99999998560001,-9.999999988000004,-9.999999988000004
Medium,EffResistance,-21.36708915270898,-22.1073837161401,-20.53836363549696,-20.759315796684447,-18.175886839975387,-17.518843162659188,-18.187849009076356
Medium,GCC_5%,22.631075165932778,14.410717207072654,0.0,27.272266867568423,16.152957337715307,21.213910466639437,16.929837869925194
Medium,NatConnectivity,10.488278368962257,18.169210443814887,43.71226570873633,5.344340456997189,11.490282340497822,9.99812062094501,10.172253414448798
Medium,λ₂,58.90308294205992,171.7090933520564,96.97272235021308,30.874592873624664,52.54781983051794,45.75629656529349,49.36885702406964
Small,ASPL,-9.608013494114061,-16.153222793569096,-14.893427227598172,-6.166116630215022,-8.95643009231725,-9.629485969557264,-10.450168381375756
Small,ArticulationPoints,-24.99999989583333,-12.49999994791666,-16.66666659722222,-33.33333319444444,-16.66666659722222,-24.99999989583333,-16.66666659722222
Small,Assortativity,0.008564516784538623,-0.04560940366230143,0.009251959050061154,0.0756228112104243,-0.0037227814667419312,0.01923499548189289,-0.015524074937986021
Small,AttackCurveAUC,10.295473796851876,5.410382016775723,3.3076189373442406,8.18024843814769,10.360409105855908,14.84245184708684,10.687106332670748
Small,AvgClustering,0.042915361153997494,0.07342913463713857,0.1844730378238989,0.13418283321233632,0.15093324303057504,0.07130228421483359,0.09428462163816481
Small,AvgNodeConn,15.384615266272187,0.0,0.0,15.384615266272187,7.6923076331360845,7.6923076331360845,7.6923076331360845
Small,BetCentralization,-1.1768913134906338,-0.6080665903925659,0.7084853629675365,-1.0791995441520044,-0.696473609079721,-1.5369854560644018,-1.4513761186936058
Small,Bridges,-34.32835815771887,-16.417910423256856,-14.925373112051682,-50.746268580975716,-32.835820846513705,-34.32835815771887,-34.32835815771887
Small,Diameter,-13.999999972000005,-25.999999947999996,-23.999999952000003,-5.999999987999996,-9.99999998,-13.999999972000005,-13.999999972000005
Small,EffResistance,-19.923875565801673,-23.831975438354288,-20.226746873883865,-18.74599942954451,-19.315213308370293,-21.988865431835425,-21.121408817375382
Small,GCC_5%,4.507996729717426,2.8099458513380524,1.7562161570862846,3.4542670354656586,6.861438958171809,5.834915603960374,7.208179071237572
Small,NatConnectivity,16.545680101293755,25.34704490554721,35.19452323964768,14.105381495559186,19.54764401940465,16.587673263715104,18.630852735161056
Small,λ₂,60.93794674128908,89.34407527329375,61.115708584275566,14.78363050350023,22.799787845855978,47.70486196745472,48.871442771876325
