Graph,Reward,Step,Node_U,Node_V,Edge,WasAdded,StepReward,AgentAction,GreedyAction,GreedyEdge,GreedyReward,AgentMatchedGreedy
Uninett2011,PBR,2,33,57,33-57,True,-0.0028426994376366923,1668,-1,N/A,,False
Uninett2011,PBR,3,21,24,21-24,True,-0.002938173116412697,1163,-1,N/A,,False
Uninett2011,PBR,4,35,55,35-55,True,-3.8908504833584645e-05,1731,-1,N/A,,False
Uninett2011,PBR,5,65,66,65-66,True,-0.00030941540055675476,2246,-1,N/A,,False
Uninett2011,PBR,6,17,21,17-21,True,-0.005157820155016704,973,-1,N/A,,False
Uninett2011,PBR,7,22,46,22-46,True,-0.014327288150266909,1229,-1,N/A,,False
Uninett2011,PBR,8,3,15,3-15,True,-0.01616494759706571,197,-1,N/A,,False
Uninett2011,PBR,9,16,54,16-54,True,-0.014077310979573949,956,-1,N/A,,False
Uninett2011,PBR,10,19,25,19-25,True,-0.002417546232733483,1071,-1,N/A,,False
Uninett2011,EFFRES,1,62,66,62-66,True,0.031173056362313687,2235,-1,N/A,,False
Uninett2011,EFFRES,2,33,56,33-56,True,0.03289054428345423,1667,-1,N/A,,False
Uninett2011,EFFRES,3,21,23,21-23,True,0.005262430788183265,1162,-1,N/A,,False
Uninett2011,EFFRES,4,35,54,35-54,True,0.03366729901079021,1730,-1,N/A,,False
Uninett2011,EFFRES,5,65,66,65-66,True,0.020485837136655187,2246,-1,N/A,,False
Uninett2011,EFFRES,6,17,20,17-20,True,0.02111941118926787,972,-1,N/A,,False
Uninett2011,EFFRES,7,22,45,22-45,True,0.011245016770758762,1228,-1,N/A,,False
Uninett2011,EFFRES,8,3,15,3-15,True,0.046904336226553316,197,-1,N/A,,False
Uninett2011,EFFRES,9,16,53,16-53,True,0.017001866755294616,955,-1,N/A,,False
Uninett2011,EFFRES,10,19,24,19-24,True,0.017232186730548365,1070,-1,N/A,,False
Uninett2011,IVI,1,7,20,7-20,True,0.0,443,-1,N/A,,False
Uninett2011,IVI,2,33,57,33-57,True,5.0,1668,-1,N/A,,False
Uninett2011,IVI,3,21,24,21-24,True,0.0,1163,-1,N/A,,False
Uninett2011,IVI,4,35,55,35-55,True,0.0,1731,-1,N/A,,False
Uninett2011,IVI,5,65,66,65-66,True,0.0,2246,-1,N/A,,False
Uninett2011,IVI,6,17,21,17-21,True,5.0,973,-1,N/A,,False
Uninett2011,IVI,7,22,46,22-46,True,5.0,1229,-1,N/A,,False
Uninett2011,IVI,8,3,15,3-15,True,5.0,197,-1,N/A,,False
Uninett2011,IVI,9,16,54,16-54,True,5.0,956,-1,N/A,,False
Uninett2011,IVI,10,19,25,19-25,True,0.0,1071,-1,N/A,,False
Uninett2011,NNSI,1,20,66,20-66,True,-0.006553856903165567,1159,-1,N/A,,False
Uninett2011,NNSI,2,33,57,33-57,True,0.06583945466906815,1668,-1,N/A,,False
Uninett2011,NNSI,3,21,24,21-24,True,0.015282360566753361,1163,-1,N/A,,False
Uninett2011,NNSI,4,35,55,35-55,True,-0.058303782404921733,1731,-1,N/A,,False
Uninett2011,NNSI,5,65,66,65-66,True,0.10287085969954379,2246,-1,N/A,,False
Uninett2011,NNSI,6,17,20,17-20,True,0.023695666684315775,972,-1,N/A,,False
Uninett2011,NNSI,7,22,46,22-46,True,-0.14306767146269372,1229,-1,N/A,,False
Uninett2011,NNSI,8,3,15,3-15,True,-0.33424288595114504,197,-1,N/A,,False
Uninett2011,NNSI,9,16,53,16-53,True,0.0,955,-1,N/A,,False
Uninett2011,NNSI,10,19,24,19-24,True,0.0,1070,-1,N/A,,False
Iris,PBR,1,15,26,15-26,True,-0.00796092622716136,624,-1,N/A,,False
Iris,PBR,2,6,38,6-38,True,-0.008772686715721723,299,-1,N/A,,False
Iris,PBR,3,40,41,40-41,True,-0.0004597360610993084,1164,-1,N/A,,False
Iris,PBR,4,4,18,4-18,True,-0.005191956558389575,194,-1,N/A,,False
Iris,PBR,5,7,39,7-39,True,-0.006704229734797893,343,-1,N/A,,False
Iris,PBR,6,10,11,10-11,True,-0.003254759011868568,437,-1,N/A,,False
Iris,PBR,7,27,50,27-50,True,-0.0040096994431393805,977,-1,N/A,,False
Iris,EFFRES,1,12,39,12-39,True,0.10792397834661457,537,-1,N/A,,False
Iris,EFFRES,2,6,38,6-38,True,0.06989771534546185,299,-1,N/A,,False
Iris,EFFRES,3,40,41,40-41,True,0.129142372392807,1164,-1,N/A,,False
Iris,EFFRES,4,4,18,4-18,True,0.03560827191922353,194,-1,N/A,,False
Iris,EFFRES,5,7,39,7-39,True,0.029329707945791927,343,-1,N/A,,False
Iris,EFFRES,6,10,11,10-11,True,0.08768700193295995,437,-1,N/A,,False
Iris,EFFRES,7,27,50,27-50,True,0.06675341638298884,977,-1,N/A,,False
Iris,IVI,1,3,27,3-27,True,5.0,159,-1,N/A,,False
Iris,IVI,2,6,39,6-39,True,5.0,300,-1,N/A,,False
Iris,IVI,3,40,41,40-41,True,5.0,1164,-1,N/A,,False
Iris,IVI,4,4,19,4-19,True,0.0,195,-1,N/A,,False
Iris,IVI,5,7,40,7-40,True,0.0,344,-1,N/A,,False
Iris,IVI,6,10,12,10-12,True,5.0,438,-1,N/A,,False
Iris,IVI,7,27,50,27-50,True,-5.0,977,-1,N/A,,False
Iris,NNSI,1,1,39,1-39,True,-1.0426861301264676,80,-1,N/A,,False
Iris,NNSI,2,6,39,6-39,True,0.0029114480333989334,300,-1,N/A,,False
Iris,NNSI,3,40,41,40-41,True,0.6108748754374913,1164,-1,N/A,,False
Iris,NNSI,4,4,19,4-19,True,-0.18048981171365241,195,-1,N/A,,False
Iris,NNSI,5,7,40,7-40,True,-0.0003353467413020894,344,-1,N/A,,False
Iris,NNSI,6,10,12,10-12,True,-0.3605290096261955,438,-1,N/A,,False
Iris,NNSI,7,27,50,27-50,True,0.040175321884143855,977,-1,N/A,,False
BeyondTheNetwork,PBR,1,3,8,3-8,True,-0.025446484777960562,150,-1,N/A,,False
BeyondTheNetwork,PBR,2,6,34,6-34,True,-0.010373920906101277,300,-1,N/A,,False
BeyondTheNetwork,PBR,3,34,35,34-35,True,-0.021622902957494937,1164,-1,N/A,,False
BeyondTheNetwork,PBR,4,4,13,4-13,True,0.0014692778030441888,195,-1,N/A,,False
BeyondTheNetwork,PBR,5,7,34,7-34,True,-0.005430674549675244,344,-1,N/A,,False
BeyondTheNetwork,PBR,6,9,48,9-48,True,-0.02024863562606485,438,-1,N/A,,False
BeyondTheNetwork,PBR,7,25,41,25-41,True,-0.008793274420915117,977,-1,N/A,,False
BeyondTheNetwork,EFFRES,1,12,18,12-18,True,0.06059871646701892,531,-1,N/A,,False
BeyondTheNetwork,EFFRES,2,6,33,6-33,True,0.03587074979847815,299,-1,N/A,,False
BeyondTheNetwork,EFFRES,3,34,35,34-35,True,0.04876679436372972,1164,-1,N/A,,False
BeyondTheNetwork,EFFRES,4,4,12,4-12,True,0.017919496898745887,194,-1,N/A,,False
BeyondTheNetwork,EFFRES,5,7,33,7-33,True,0.015573709134764661,343,-1,N/A,,False
BeyondTheNetwork,EFFRES,6,9,47,9-47,True,0.062099778504724014,437,-1,N/A,,False
BeyondTheNetwork,EFFRES,7,25,41,25-41,True,0.018119932182066388,977,-1,N/A,,False
BeyondTheNetwork,IVI,1,24,47,24-47,True,5.0,956,-1,N/A,,False
BeyondTheNetwork,IVI,2,6,33,6-33,True,0.0,299,-1,N/A,,False
BeyondTheNetwork,IVI,3,34,35,34-35,True,5.0,1164,-1,N/A,,False
BeyondTheNetwork,IVI,4,4,12,4-12,True,0.0,194,-1,N/A,,False
BeyondTheNetwork,IVI,5,7,33,7-33,True,5.0,343,-1,N/A,,False
BeyondTheNetwork,IVI,6,9,47,9-47,True,5.0,437,-1,N/A,,False
BeyondTheNetwork,IVI,7,25,41,25-41,True,-5.0,977,-1,N/A,,False
BeyondTheNetwork,NNSI,1,42,52,42-52,True,0.024844720496894013,1276,-1,N/A,,False
BeyondTheNetwork,NNSI,2,6,33,6-33,True,-0.024844720496894013,299,-1,N/A,,False
BeyondTheNetwork,NNSI,3,33,52,33-52,True,0.0,1163,-1,N/A,,False
BeyondTheNetwork,NNSI,4,4,12,4-12,True,0.01422818791946412,194,-1,N/A,,False
BeyondTheNetwork,NNSI,5,7,33,7-33,True,0.1497762185801239,343,-1,N/A,,False
BeyondTheNetwork,NNSI,6,9,47,9-47,True,-0.16400440649958803,437,-1,N/A,,False
BeyondTheNetwork,NNSI,7,25,40,25-40,True,0.0,976,-1,N/A,,False
DialtelecomCz,PBR,1,41,91,41-91,True,-0.0006018974476228095,7048,-1,N/A,,False
DialtelecomCz,PBR,2,21,105,21-105,True,-0.0005927336331588164,3877,-1,N/A,,False
DialtelecomCz,PBR,3,12,34,12-34,True,-0.0003770074616111094,2242,-1,N/A,,False
DialtelecomCz,PBR,4,49,61,49-61,True,-0.0007241923008126641,8181,-1,N/A,,False
DialtelecomCz,PBR,5,56,85,56-85,True,-0.00046035242709926944,9168,-1,N/A,,False
DialtelecomCz,PBR,6,77,154,77-154,True,-0.0003612332128946444,11833,-1,N/A,,False
DialtelecomCz,PBR,7,6,106,6-106,True,-0.0008103789925168754,1226,-1,N/A,,False
DialtelecomCz,PBR,8,50,135,50-135,True,-0.0011941999129990986,8394,-1,N/A,,False
DialtelecomCz,PBR,9,29,73,29-73,True,-0.001263957803802889,5166,-1,N/A,,False
DialtelecomCz,PBR,10,59,122,59-122,True,-0.0009410466142520262,9606,-1,N/A,,False
DialtelecomCz,PBR,11,35,147,35-147,True,-0.0009452188162026107,6191,-1,N/A,,False
DialtelecomCz,PBR,12,80,162,80-162,True,0.00024097281277119572,12178,-1,N/A,,False
DialtelecomCz,PBR,13,82,190,82-190,True,-0.0018180587815349745,12422,-1,N/A,,False
DialtelecomCz,PBR,14,41,112,41-112,True,-0.001517128260709153,7069,-1,N/A,,False
DialtelecomCz,PBR,15,22,52,22-52,True,-0.00054795596780528,3993,-1,N/A,,False
DialtelecomCz,PBR,16,95,107,95-107,True,-0.0010373348851415534,13666,-1,N/A,,False
DialtelecomCz,PBR,17,81,87,81-87,True,-0.0006330799349201077,12213,-1,N/A,,False
DialtelecomCz,PBR,18,17,169,17-169,True,-0.001618507278207328,3257,-1,N/A,,False
DialtelecomCz,PBR,19,3,99,3-99,True,-0.0011544843792492558,660,-1,N/A,,False
DialtelecomCz,PBR,20,41,110,41-110,True,-0.002138484217795276,7067,-1,N/A,,False
DialtelecomCz,EFFRES,1,17,142,17-142,True,0.346301029933424,3230,-1,N/A,,False
DialtelecomCz,EFFRES,2,21,106,21-106,True,0.332418155440414,3878,-1,N/A,,False
DialtelecomCz,EFFRES,3,12,34,12-34,True,0.030598538468866496,2242,-1,N/A,,False
DialtelecomCz,EFFRES,4,49,61,49-61,True,0.07268097017138536,8181,-1,N/A,,False
DialtelecomCz,EFFRES,5,56,85,56-85,True,0.03749843914070328,9168,-1,N/A,,False
DialtelecomCz,EFFRES,6,77,154,77-154,True,0.1482937453356182,11833,-1,N/A,,False
DialtelecomCz,EFFRES,7,6,106,6-106,True,0.03623539153335334,1226,-1,N/A,,False
DialtelecomCz,EFFRES,8,50,135,50-135,True,0.01991431686761242,8394,-1,N/A,,False
DialtelecomCz,EFFRES,9,29,74,29-74,True,0.04340710387131769,5167,-1,N/A,,False
DialtelecomCz,EFFRES,10,59,122,59-122,True,0.018872287217238933,9606,-1,N/A,,False
DialtelecomCz,EFFRES,11,35,148,35-148,True,0.030263074182324316,6192,-1,N/A,,False
DialtelecomCz,EFFRES,12,80,162,80-162,True,0.08477993088130657,12178,-1,N/A,,False
DialtelecomCz,EFFRES,13,82,190,82-190,True,0.015343108804733632,12422,-1,N/A,,False
DialtelecomCz,EFFRES,14,41,112,41-112,True,0.0138271090012843,7069,-1,N/A,,False
DialtelecomCz,EFFRES,15,22,53,22-53,True,0.024598462713345315,3994,-1,N/A,,False
DialtelecomCz,EFFRES,16,95,107,95-107,True,0.07711700747909991,13666,-1,N/A,,False
DialtelecomCz,EFFRES,17,81,87,81-87,True,0.01607969889886851,12213,-1,N/A,,False
DialtelecomCz,EFFRES,18,17,170,17-170,True,0.012204385588961668,3258,-1,N/A,,False
DialtelecomCz,EFFRES,19,3,99,3-99,True,0.025650845086994067,660,-1,N/A,,False
DialtelecomCz,EFFRES,20,41,110,41-110,True,0.019731850890083086,7067,-1,N/A,,False
DialtelecomCz,IVI,1,176,178,176-178,True,0.0,18200,-1,N/A,,False
DialtelecomCz,IVI,2,21,105,21-105,True,0.0,3877,-1,N/A,,False
DialtelecomCz,IVI,3,12,34,12-34,True,0.0,2242,-1,N/A,,False
DialtelecomCz,IVI,4,49,60,49-60,True,0.0,8180,-1,N/A,,False
DialtelecomCz,IVI,5,56,84,56-84,True,0.0,9167,-1,N/A,,False
DialtelecomCz,IVI,6,77,153,77-153,True,0.0,11832,-1,N/A,,False
DialtelecomCz,IVI,7,6,106,6-106,True,0.0,1226,-1,N/A,,False
DialtelecomCz,IVI,8,50,134,50-134,True,0.0,8393,-1,N/A,,False
DialtelecomCz,IVI,9,29,73,29-73,True,5.0,5166,-1,N/A,,False
DialtelecomCz,IVI,10,59,121,59-121,True,0.0,9605,-1,N/A,,False
DialtelecomCz,IVI,11,35,147,35-147,True,0.0,6191,-1,N/A,,False
DialtelecomCz,IVI,12,80,161,80-161,True,0.0,12177,-1,N/A,,False
DialtelecomCz,IVI,13,82,189,82-189,True,0.0,12421,-1,N/A,,False
DialtelecomCz,IVI,14,41,111,41-111,True,0.0,7068,-1,N/A,,False
DialtelecomCz,IVI,15,22,52,22-52,True,0.0,3993,-1,N/A,,False
DialtelecomCz,IVI,16,95,106,95-106,True,0.0,13665,-1,N/A,,False
DialtelecomCz,IVI,17,81,85,81-85,True,0.0,12212,-1,N/A,,False
DialtelecomCz,IVI,18,17,169,17-169,True,0.0,3257,-1,N/A,,False
DialtelecomCz,IVI,19,3,99,3-99,True,-5.0,660,-1,N/A,,False
DialtelecomCz,IVI,20,41,109,41-109,True,0.0,7066,-1,N/A,,False
DialtelecomCz,NNSI,1,17,142,17-142,True,0.07135131380371629,3230,-1,N/A,,False
DialtelecomCz,NNSI,2,21,106,21-106,True,0.21024650013579116,3878,-1,N/A,,False
DialtelecomCz,NNSI,3,12,34,12-34,True,0.16401605352363546,2242,-1,N/A,,False
DialtelecomCz,NNSI,4,49,61,49-61,True,-1.0007742946112055,8181,-1,N/A,,False
DialtelecomCz,NNSI,5,56,85,56-85,True,-0.029131549148208258,9168,-1,N/A,,False
DialtelecomCz,NNSI,6,77,154,77-154,True,-0.6657047605899331,11833,-1,N/A,,False
DialtelecomCz,NNSI,7,6,106,6-106,True,1.6632656479685757,1226,-1,N/A,,False
DialtelecomCz,NNSI,8,50,135,50-135,True,0.0856337469991102,8394,-1,N/A,,False
DialtelecomCz,NNSI,9,29,74,29-74,True,-1.4589534812575575,5167,-1,N/A,,False
DialtelecomCz,NNSI,10,59,122,59-122,True,0.08309548310620407,9606,-1,N/A,,False
DialtelecomCz,NNSI,11,35,148,35-148,True,0.4242427088658278,6192,-1,N/A,,False
DialtelecomCz,NNSI,12,80,162,80-162,True,-2.355477568824984,12178,-1,N/A,,False
DialtelecomCz,NNSI,13,82,190,82-190,True,0.4027662220824775,12422,-1,N/A,,False
DialtelecomCz,NNSI,14,41,112,41-112,True,0.006000271654796663,7069,-1,N/A,,False
DialtelecomCz,NNSI,15,22,53,22-53,True,0.06975517761768657,3994,-1,N/A,,False
DialtelecomCz,NNSI,16,95,107,95-107,True,0.31226298262022123,13666,-1,N/A,,False
DialtelecomCz,NNSI,17,81,87,81-87,True,0.6182870380635554,12213,-1,N/A,,False
DialtelecomCz,NNSI,18,17,170,17-170,True,-0.021390126492502937,3258,-1,N/A,,False
DialtelecomCz,NNSI,19,3,99,3-99,True,0.06057344029150258,660,-1,N/A,,False
DialtelecomCz,NNSI,20,41,110,41-110,True,0.08475390183410614,7067,-1,N/A,,False
Cogentco,PBR,1,13,91,13-91,True,-0.0025028330167058796,2518,-1,N/A,,False
Cogentco,PBR,2,21,35,21-35,True,-0.0013805130215594884,3878,-1,N/A,,False
Cogentco,PBR,3,11,177,11-177,True,-0.0020644652431827783,2242,-1,N/A,,False
Cogentco,PBR,4,176,183,176-183,True,-0.006723919599389141,18869,-1,N/A,,False
Cogentco,PBR,5,47,174,47-174,True,-0.002105683362865451,8181,-1,N/A,,False
Cogentco,PBR,6,54,158,54-158,True,-0.002833379069434128,9168,-1,N/A,,False
Cogentco,PBR,7,75,98,75-98,True,-0.0013943025453171266,11833,-1,N/A,,False
Cogentco,PBR,8,6,88,6-88,True,-0.0018304790801139533,1226,-1,N/A,,False
Cogentco,PBR,9,49,94,49-94,True,-0.002840599424233369,8394,-1,N/A,,False
Cogentco,PBR,10,28,137,28-137,True,-0.0028477305443955344,5167,-1,N/A,,False
Cogentco,PBR,11,57,178,57-178,True,-0.0001328933909723911,9606,-1,N/A,,False
Cogentco,PBR,12,34,181,34-181,True,-0.0021103087209219016,6192,-1,N/A,,False
Cogentco,PBR,13,78,93,78-93,True,-0.0013880696610529984,12178,-1,N/A,,False
Cogentco,PBR,14,80,108,80-108,True,-0.0020346980002328733,12422,-1,N/A,,False
Cogentco,PBR,15,40,116,40-116,True,-0.0013721301578819192,7069,-1,N/A,,False
Cogentco,PBR,16,21,151,21-151,True,-0.0013666618601697632,3994,-1,N/A,,False
Cogentco,PBR,17,91,154,91-154,True,-0.004293081469610565,13666,-1,N/A,,False
Cogentco,PBR,18,78,129,78-129,True,-0.0030293979769360495,12213,-1,N/A,,False
Cogentco,PBR,19,17,113,17-113,True,-0.0005643489533757133,3258,-1,N/A,,False
Cogentco,PBR,20,3,90,3-90,True,-0.0006154731502938163,660,-1,N/A,,False
Cogentco,EFFRES,1,27,76,27-76,True,0.048991048666090845,4940,-1,N/A,,False
Cogentco,EFFRES,2,21,34,21-34,True,0.041377923911666316,3877,-1,N/A,,False
Cogentco,EFFRES,3,11,177,11-177,True,0.04927824995117513,2242,-1,N/A,,False
Cogentco,EFFRES,4,176,183,176-183,True,0.09264745661219703,18869,-1,N/A,,False
Cogentco,EFFRES,5,47,174,47-174,True,0.023563452652914003,8181,-1,N/A,,False
Cogentco,EFFRES,6,54,158,54-158,True,0.023259846357760298,9168,-1,N/A,,False
Cogentco,EFFRES,7,75,98,75-98,True,0.01772889381359645,11833,-1,N/A,,False
Cogentco,EFFRES,8,6,88,6-88,True,0.0608726732285977,1226,-1,N/A,,False
Cogentco,EFFRES,9,49,94,49-94,True,0.008397841179948878,8394,-1,N/A,,False
Cogentco,EFFRES,10,28,137,28-137,True,0.01801532310524697,5167,-1,N/A,,False
Cogentco,EFFRES,11,57,178,57-178,True,0.07578517371370208,9606,-1,N/A,,False
Cogentco,EFFRES,12,34,181,34-181,True,0.005263671318594715,6192,-1,N/A,,False
Cogentco,EFFRES,13,78,93,78-93,True,0.005341090966695577,12178,-1,N/A,,False
Cogentco,EFFRES,14,80,108,80-108,True,0.024953396653896245,12422,-1,N/A,,False
Cogentco,EFFRES,15,40,116,40-116,True,0.04938944464257973,7069,-1,N/A,,False
Cogentco,EFFRES,16,21,150,21-150,True,0.021442556071273676,3993,-1,N/A,,False
Cogentco,EFFRES,17,91,154,91-154,True,0.008145354581246317,13666,-1,N/A,,False
Cogentco,EFFRES,18,78,129,78-129,True,0.035854500549501914,12213,-1,N/A,,False
Cogentco,EFFRES,19,17,112,17-112,True,0.014073551323754327,3257,-1,N/A,,False
Cogentco,EFFRES,20,3,90,3-90,True,0.008821317332417018,660,-1,N/A,,False
Cogentco,IVI,1,12,135,12-135,True,0.0,2381,-1,N/A,,False
Cogentco,IVI,2,21,35,21-35,True,-5.0,3878,-1,N/A,,False
Cogentco,IVI,3,11,177,11-177,True,-5.0,2242,-1,N/A,,False
Cogentco,IVI,4,176,183,176-183,True,5.0,18869,-1,N/A,,False
Cogentco,IVI,5,47,174,47-174,True,0.0,8181,-1,N/A,,False
Cogentco,IVI,6,54,158,54-158,True,0.0,9168,-1,N/A,,False
Cogentco,IVI,7,75,98,75-98,True,5.0,11833,-1,N/A,,False
Cogentco,IVI,8,6,88,6-88,True,0.0,1226,-1,N/A,,False
Cogentco,IVI,9,49,94,49-94,True,5.0,8394,-1,N/A,,False
Cogentco,IVI,10,28,137,28-137,True,0.0,5167,-1,N/A,,False
Cogentco,IVI,11,57,178,57-178,True,0.0,9606,-1,N/A,,False
Cogentco,IVI,12,34,181,34-181,True,0.0,6192,-1,N/A,,False
Cogentco,IVI,13,78,93,78-93,True,0.0,12178,-1,N/A,,False
Cogentco,IVI,14,80,108,80-108,True,0.0,12422,-1,N/A,,False
Cogentco,IVI,15,40,116,40-116,True,0.0,7069,-1,N/A,,False
Cogentco,IVI,16,21,151,21-151,True,0.0,3994,-1,N/A,,False
Cogentco,IVI,17,91,154,91-154,True,5.0,13666,-1,N/A,,False
Cogentco,IVI,18,78,129,78-129,True,0.0,12213,-1,N/A,,False
Cogentco,IVI,19,17,113,17-113,True,0.0,3258,-1,N/A,,False
Cogentco,IVI,20,3,90,3-90,True,0.0,660,-1,N/A,,False
Cogentco,NNSI,1,180,181,180-181,True,-0.0938015725731649,18936,-1,N/A,,False
Cogentco,NNSI,2,21,34,21-34,True,0.010420150833391872,3877,-1,N/A,,False
Cogentco,NNSI,3,11,177,11-177,True,-0.010420150833391872,2242,-1,N/A,,False
Cogentco,NNSI,4,176,182,176-182,True,0.0,18868,-1,N/A,,False
Cogentco,NNSI,5,47,173,47-173,True,0.0,8180,-1,N/A,,False
Cogentco,NNSI,6,54,157,54-157,True,0.0,9167,-1,N/A,,False
Cogentco,NNSI,7,75,97,75-97,True,0.0,11832,-1,N/A,,False
Cogentco,NNSI,8,6,88,6-88,True,0.0,1226,-1,N/A,,False
Cogentco,NNSI,9,49,93,49-93,True,0.10251813559298384,8393,-1,N/A,,False
Cogentco,NNSI,10,28,136,28-136,True,0.30911717684805406,5166,-1,N/A,,False
Cogentco,NNSI,11,57,177,57-177,True,0.008902411924657905,9605,-1,N/A,,False
Cogentco,NNSI,12,34,180,34-180,True,0.10389768734819071,6191,-1,N/A,,False
Cogentco,NNSI,13,78,92,78-92,True,0.047461473906530216,12177,-1,N/A,,False
Cogentco,NNSI,14,80,107,80-107,True,0.23483712112897415,12421,-1,N/A,,False
Cogentco,NNSI,15,40,115,40-115,True,-0.04107979320006461,7068,-1,N/A,,False
Cogentco,NNSI,16,21,150,21-150,True,0.8579008817344835,3993,-1,N/A,,False
Cogentco,NNSI,17,91,153,91-153,True,0.20009350140005555,13665,-1,N/A,,False
Cogentco,NNSI,18,78,128,78-128,True,-0.7756213556541738,12212,-1,N/A,,False
Cogentco,NNSI,19,17,112,17-112,True,-0.0029996403986665143,3257,-1,N/A,,False
Cogentco,NNSI,20,3,90,3-90,True,0.1277287292416176,660,-1,N/A,,False
Deltacom,PBR,1,37,49,37-49,True,-0.005920104872514948,3416,-1,N/A,,False
Deltacom,PBR,2,16,50,16-50,True,-0.005963219684829922,1667,-1,N/A,,False
Deltacom,PBR,3,43,89,43-89,True,-0.004496398380793727,3879,-1,N/A,,False
Deltacom,PBR,4,23,99,23-99,True,-0.0020024255784566276,2348,-1,N/A,,False
Deltacom,PBR,5,11,28,11-28,True,-0.004652092092279302,1162,-1,N/A,,False
Deltacom,PBR,6,85,107,85-107,True,-0.002821753092397357,5829,-1,N/A,,False
Deltacom,PBR,7,22,84,22-84,True,-0.0032670151395901817,2244,-1,N/A,,False
Deltacom,PBR,8,25,68,25-68,True,-0.005710248249358294,2486,-1,N/A,,False
Deltacom,PBR,9,9,34,9-34,True,0.0007960543956745275,972,-1,N/A,,False
Deltacom,PBR,10,40,60,40-60,True,-0.005843572343833886,3643,-1,N/A,,False
Deltacom,PBR,11,11,94,11-94,True,-0.0071235084345916185,1228,-1,N/A,,False
Deltacom,PBR,12,1,93,1-93,True,-0.0009729347457532372,197,-1,N/A,,False
Deltacom,PBR,13,64,93,64-93,True,-0.005551540141955861,5061,-1,N/A,,False
Deltacom,PBR,14,67,72,67-72,True,-0.002860338046547363,5175,-1,N/A,,False
Deltacom,PBR,15,13,80,13-80,True,-0.003007809700877406,1410,-1,N/A,,False
Deltacom,PBR,16,45,61,45-61,True,-0.001736966093911793,3985,-1,N/A,,False
Deltacom,PBR,17,45,64,45-64,True,-0.0067785358389375215,3988,-1,N/A,,False
Deltacom,EFFRES,1,10,51,10-51,True,0.027248332654451573,1087,-1,N/A,,False
Deltacom,EFFRES,2,16,51,16-51,True,0.007181379680005868,1668,-1,N/A,,False
Deltacom,EFFRES,3,43,89,43-89,True,0.0352343264618388,3879,-1,N/A,,False
Deltacom,EFFRES,4,23,100,23-100,True,0.13632854987091886,2349,-1,N/A,,False
Deltacom,EFFRES,5,11,29,11-29,True,0.022916312193060746,1163,-1,N/A,,False
Deltacom,EFFRES,6,85,107,85-107,True,0.08516923382691159,5829,-1,N/A,,False
Deltacom,EFFRES,7,22,85,22-85,True,0.029311116273250403,2245,-1,N/A,,False
Deltacom,EFFRES,8,25,69,25-69,True,0.03382007319497873,2487,-1,N/A,,False
Deltacom,EFFRES,9,9,34,9-34,True,0.1363796598300195,972,-1,N/A,,False
Deltacom,EFFRES,10,40,60,40-60,True,0.016311427321632814,3643,-1,N/A,,False
Deltacom,EFFRES,11,11,95,11-95,True,0.013555535648999356,1229,-1,N/A,,False
Deltacom,EFFRES,12,1,93,1-93,True,0.02846863876191483,197,-1,N/A,,False
Deltacom,EFFRES,13,64,93,64-93,True,0.010025058238557379,5061,-1,N/A,,False
Deltacom,EFFRES,14,67,72,67-72,True,0.016302669677586576,5175,-1,N/A,,False
Deltacom,EFFRES,15,13,81,13-81,True,0.011156624987934767,1411,-1,N/A,,False
Deltacom,EFFRES,16,45,61,45-61,True,0.03185740968663145,3985,-1,N/A,,False
Deltacom,EFFRES,17,45,64,45-64,True,0.009201835418796298,3988,-1,N/A,,False
Deltacom,IVI,1,10,51,10-51,True,5.0,1087,-1,N/A,,False
Deltacom,IVI,2,16,51,16-51,True,5.0,1668,-1,N/A,,False
Deltacom,IVI,3,43,89,43-89,True,0.0,3879,-1,N/A,,False
Deltacom,IVI,4,23,100,23-100,True,0.0,2349,-1,N/A,,False
Deltacom,IVI,5,11,29,11-29,True,0.0,1163,-1,N/A,,False
Deltacom,IVI,6,85,107,85-107,True,0.0,5829,-1,N/A,,False
Deltacom,IVI,7,22,85,22-85,True,0.0,2245,-1,N/A,,False
Deltacom,IVI,8,25,69,25-69,True,0.0,2487,-1,N/A,,False
Deltacom,IVI,9,9,34,9-34,True,-5.0,972,-1,N/A,,False
Deltacom,IVI,10,40,60,40-60,True,0.0,3643,-1,N/A,,False
Deltacom,IVI,11,11,95,11-95,True,5.0,1229,-1,N/A,,False
Deltacom,IVI,12,1,93,1-93,True,0.0,197,-1,N/A,,False
Deltacom,IVI,13,64,93,64-93,True,0.0,5061,-1,N/A,,False
Deltacom,IVI,14,67,72,67-72,True,0.0,5175,-1,N/A,,False
Deltacom,IVI,15,13,81,13-81,True,0.0,1411,-1,N/A,,False
Deltacom,IVI,16,45,61,45-61,True,0.0,3985,-1,N/A,,False
Deltacom,IVI,17,45,64,45-64,True,0.0,3988,-1,N/A,,False
Deltacom,NNSI,1,73,76,73-76,True,0.0,5422,-1,N/A,,False
Deltacom,NNSI,2,16,50,16-50,True,0.0,1667,-1,N/A,,False
Deltacom,NNSI,3,43,88,43-88,True,0.0,3878,-1,N/A,,False
Deltacom,NNSI,4,23,99,23-99,True,0.0,2348,-1,N/A,,False
Deltacom,NNSI,5,11,28,11-28,True,0.0,1162,-1,N/A,,False
Deltacom,NNSI,6,85,107,85-107,True,0.0,5829,-1,N/A,,False
