SizeBucket,Reward,Metric,Mean,Std,Min,Max,CI_95_Low,CI_95_High,Mean_Improvement,Std_Improvement,CI_95_Improvement_Low,CI_95_Improvement_High,Improvement_Type,N_Runs
Small,NNSI,Diameter,4.779999999999999,0.7685484153042452,3.0,5.6,4.230213583525713,5.329786416474286,22.508332832790824,6.504016613678994,17.603963576138824,27.412702089442824,Percentage (lower is better),10
Small,NNSI,Efficiency,0.5148192922919224,0.05431716808594119,0.44964242269473526,0.6263923698134225,0.4759631309879149,0.5536754535959298,12.31485400635275,1.821532760020661,10.941322879534704,13.688385133170796,Percentage (higher is better),10
Small,NNSI,ASPLVariance,1.1294374077089857,0.40242698436690505,0.5992124821052404,2.026190691269111,0.8415584852860585,1.417316330131913,46.34776336373101,10.530986855032321,38.406847581719774,54.28867914574225,Percentage (lower is better),10
Small,NNSI,ArticulationPoints,2.6599999999999997,1.3467656729282111,1.0,4.8,1.69658187512277,3.6234181248772295,45.766184717151354,19.458659370692235,31.09333615883486,60.43903327546785,Percentage (lower is better),10
Small,NNSI,Bridges,5.0600000000000005,2.311420919405781,2.0,8.6,3.406509082657157,6.713490917342844,50.42850133694986,14.279895066605139,39.660712367041285,61.19629030685843,Percentage (lower is better),10
Small,NNSI,BetCentralization,10.76980017869936,2.851026535007706,6.13284126984127,14.075199562916954,8.730298657725589,12.80930169967313,9.625591919206807,13.972563289673436,-0.910452790515528,20.16163662892914,Percentage (lower is better),10
Small,NNSI,NatConnectivity,1.7653573849587694,0.17899845925184868,1.549372047531919,2.008632904852427,1.637309600971687,1.8934051689458518,36.61235641426397,8.33477025220684,30.327503005339647,42.89720982318829,Percentage (higher is better),10
Small,NNSI,EffResistance,452.1998893429447,147.69504110638502,112.88776029839555,616.8955726111085,346.5452217072604,557.8545569786289,39.27274919339757,8.133408636234986,33.13973299177145,45.40576539502369,Percentage (lower is better),10
Small,NNSI,λ₂_λₙ_Ratio,0.1427620395883298,0.04653472307723767,0.08887451350615087,0.22871242779831977,0.10947310406677287,0.17605097510988676,50.28058776877468,33.08293620399419,25.334320734737794,75.22685480281157,Percentage (higher is better),10
Small,NNSI,Assortativity,-0.29296880949437354,0.09391652121661645,-0.45782671417143306,-0.16717753523818113,-0.3601526415330806,-0.2257849774556665,-26.25104231245141,16.209525918139775,-38.4738740331811,-14.028210591721725,Percentage (negative is better),10
Small,NNSI,AvgClustering,0.2914423776029707,0.11283610088976526,0.18608340590877576,0.555036328194223,0.21072429358668004,0.37216046161926136,188207765.69433254,564622764.9844004,-237547378.34565008,613962909.7343152,Percentage (higher is better),10
Small,NNSI,Transitivity,0.20923804306142563,0.08360963079705717,0.10756915644208458,0.35329781289910606,0.14942731626361538,0.26904876985923587,147373833.92465308,442121123.93917036,-186008655.19804665,480756323.0473528,Percentage (higher is better),10
