Graph,Reward,Attempt,RawAction,Node_U,Node_V,Edge,WasValid,WasAdded,StepReward
Bren,NNSI,1,78,1,21,1-21,True,True,0.0
Bren,NNSI,2,76,1,22,1-22,True,True,0.0
Bren,NNSI,3,76,1,2,1-2,True,True,0.0
Bren,NNSI,4,76,3,33,3-33,True,True,0.0
Bren,NNSI,5,76,1,11,1-11,True,True,0.0
Bren,NNSI,6,76,1,35,1-35,True,True,0.038869104098295554
Bren,NNSI,7,76,1,26,1-26,True,True,0.06116728692384214
Bren,NNSI,8,76,3,27,3-27,True,True,-0.08266519672089029
Bren,NNSI,9,76,1,28,1-28,True,True,0.06704313340211243
Bren,NNSI,10,76,3,4,3-4,True,True,-0.031629269617615356
KentmanFeb2008,PBR,1,37,12,23,12-23,True,True,0.042033235184492854
KentmanFeb2008,PBR,2,37,2,12,2-12,True,True,0.027931291770939004
KentmanFeb2008,PBR,3,32,12,22,12-22,True,True,0.038021071558179124
KentmanFeb2008,PBR,4,32,12,18,12-18,True,True,0.02599862236151534
KentmanFeb2008,PBR,5,32,3,12,3-12,True,True,0.018504608930621894
KentmanFeb2008,PBR,6,32,4,12,4-12,True,True,0.016864250989031528
KentmanFeb2008,PBR,7,32,5,12,5-12,True,True,0.015325670372551321
KentmanFeb2008,EFFRES,1,16,7,16,7-16,True,True,0.10616872447175751
KentmanFeb2008,EFFRES,2,1,6,13,6-13,True,True,0.10271387794294579
KentmanFeb2008,EFFRES,3,1,1,9,1-9,True,True,0.06352850682857021
KentmanFeb2008,EFFRES,4,1,4,16,4-16,True,True,0.07192201266034694
KentmanFeb2008,EFFRES,5,1,6,14,6-14,True,True,0.06861696088060577
KentmanFeb2008,EFFRES,6,1,9,16,9-16,True,True,0.04398620012801085
KentmanFeb2008,EFFRES,7,1,10,14,10-14,True,True,0.054330097105461814
KentmanFeb2008,IVI,1,12,6,14,6-14,True,True,0.07142857142857156
KentmanFeb2008,IVI,2,47,10,19,10-19,True,True,0.11458333333333329
KentmanFeb2008,IVI,3,47,13,19,13-19,True,True,0.5249469806898088
KentmanFeb2008,IVI,4,47,16,19,16-19,True,True,0.23265146672348855
KentmanFeb2008,IVI,5,1,7,9,7-9,True,True,0.005822187254130585
KentmanFeb2008,IVI,6,1,5,6,5-6,True,True,0.0
KentmanFeb2008,IVI,7,1,0,5,0-5,True,True,0.0
KentmanFeb2008,NNSI,1,32,12,22,12-22,True,True,0.16063983856416242
KentmanFeb2008,NNSI,2,32,12,18,12-18,True,True,0.2128357807592954
KentmanFeb2008,NNSI,3,32,12,23,12-23,True,True,0.24324324278305332
KentmanFeb2008,NNSI,4,32,2,12,2-12,True,True,0.0
KentmanFeb2008,NNSI,5,32,3,12,3-12,True,True,0.0
KentmanFeb2008,NNSI,6,32,4,12,4-12,True,True,0.0
KentmanFeb2008,NNSI,7,32,5,12,5-12,True,True,0.0
Harnet,PBR,1,33,2,18,2-18,True,True,0.09335038241100947
Harnet,PBR,2,33,2,16,2-16,True,True,0.054166666051822986
Harnet,PBR,3,32,15,18,15-18,True,True,0.043478260402044784
Harnet,PBR,4,32,2,13,2-13,True,True,0.028537804957047885
Harnet,PBR,5,32,2,14,2-14,True,True,0.025286040944976065
Harnet,PBR,6,32,2,17,2-17,True,True,0.02235991357923788
Harnet,EFFRES,1,6,1,8,1-8,True,True,0.1424944274656489
Harnet,EFFRES,2,6,3,9,3-9,True,True,0.09213098448550823
Harnet,EFFRES,3,5,4,6,4-6,True,True,0.1079821948067668
Harnet,EFFRES,4,5,7,12,7-12,True,True,0.07539055513521627
Harnet,EFFRES,5,5,10,12,10-12,True,True,0.09310524557223915
Harnet,EFFRES,6,3,0,5,0-5,True,True,0.08431355737430739
Harnet,IVI,1,33,2,18,2-18,True,True,0.4406443071491613
Harnet,IVI,2,47,2,12,2-12,True,True,0.33897008150946945
Harnet,IVI,3,1,1,4,1-4,True,True,0.004774093353656595
Harnet,IVI,4,1,8,10,8-10,True,True,0.07794909901541894
Harnet,IVI,5,1,0,5,0-5,True,True,0.007158006362672265
Harnet,IVI,6,1,0,10,0-10,True,True,0.9999991033645425
Harnet,NNSI,1,32,15,18,15-18,True,True,0.044884839750963065
Harnet,NNSI,2,66,0,7,0-7,True,True,-0.017192085867239543
Harnet,NNSI,3,66,3,6,3-6,True,True,0.0
Harnet,NNSI,4,71,5,10,5-10,True,True,-0.05408457271786841
Harnet,NNSI,5,71,9,12,9-12,True,True,-0.09300285054572681
Harnet,NNSI,6,71,3,11,3-11,True,True,0.023985204421165876
Ibm,PBR,1,33,4,17,4-17,True,True,0.12289562030850054
Ibm,PBR,2,36,7,17,7-17,True,True,0.06840022489407246
Ibm,PBR,3,36,12,17,12-17,True,True,0.07061224369166184
Ibm,PBR,4,32,6,17,6-17,True,True,0.06517369979243917
Ibm,PBR,5,32,2,17,2-17,True,True,0.04655455223317774
Ibm,EFFRES,1,0,0,10,0-10,True,True,0.16256543012499264
Ibm,EFFRES,2,0,3,13,3-13,True,True,0.09040048320080402
Ibm,EFFRES,3,0,0,5,0-5,True,True,0.06387586990345699
Ibm,EFFRES,4,0,3,16,3-16,True,True,0.06058681006770861
Ibm,EFFRES,5,0,7,9,7-9,True,True,0.06715955437193287
Ibm,IVI,1,50,6,9,6-9,True,True,0.18527123014267302
Ibm,IVI,2,21,3,16,3-16,True,True,0.026802149363764842
Ibm,IVI,3,25,11,16,11-16,True,True,-0.1570914404158565
Ibm,IVI,4,16,7,14,7-14,True,True,-0.08285599717577034
Ibm,IVI,5,16,0,17,0-17,True,True,0.0442004340201668
Ibm,NNSI,1,0,0,10,0-10,True,True,0.5003168230775009
Ibm,NNSI,2,60,5,6,5-6,True,True,0.14611169348869513
Ibm,NNSI,3,0,3,13,3-13,True,True,0.006225887568499785
Ibm,NNSI,4,0,0,8,0-8,True,True,0.05033982287337602
Ibm,NNSI,5,0,0,15,0-15,True,True,-0.24170464157347554
Cesnet1993,PBR,1,12,0,3,0-3,True,True,0.09999999924791675
Cesnet1993,PBR,2,24,3,8,3-8,True,True,0.06430155163135863
Cesnet1993,PBR,3,24,4,9,4-9,True,True,0.00222222237283956
Cesnet1993,EFFRES,1,5,0,7,0-7,True,True,0.1639784946060246
Cesnet1993,EFFRES,2,5,1,8,1-8,True,True,0.15198285099867276
Cesnet1993,EFFRES,3,5,2,8,2-8,True,True,0.11342954313933616
Cesnet1993,IVI,1,12,0,3,0-3,True,True,-1.0
Cesnet1993,IVI,2,12,0,8,0-8,True,True,0.9999998608899718
Cesnet1993,IVI,3,12,1,2,1-2,True,True,0.8971559524224756
Cesnet1993,NNSI,1,1,0,2,0-2,True,True,-1.0
Cesnet1993,NNSI,2,1,0,4,0-4,True,True,0.0
Cesnet1993,NNSI,3,10,0,3,0-3,True,True,0.49999999937499995
