Graph,N,M,Orig_λ₂,Orig_AvgNodeConn,Orig_EdgeConn,Orig_SpectralGap,Orig_GCC_5%,Orig_GCC_10%,Orig_AttackCurveAUC,Orig_RobustnessCoeff,Orig_ASPL,Orig_Diameter,Orig_Efficiency,Orig_ASPLVariance,Orig_ArticulationPoints,Orig_Bridges,Orig_BetCentralization,Orig_NatConnectivity,Orig_EffResistance,Orig_λ₂_λₙ_Ratio,Orig_Assortativity,Orig_AvgClustering,Orig_Transitivity,BudgetEdges,PBR_λ₂,PBR_AvgNodeConn,PBR_EdgeConn,PBR_SpectralGap,PBR_GCC_5%,PBR_GCC_10%,PBR_AttackCurveAUC,PBR_RobustnessCoeff,PBR_ASPL,PBR_Diameter,PBR_Efficiency,PBR_ASPLVariance,PBR_ArticulationPoints,PBR_Bridges,PBR_BetCentralization,PBR_NatConnectivity,PBR_EffResistance,PBR_λ₂_λₙ_Ratio,PBR_Assortativity,PBR_AvgClustering,PBR_Transitivity,EFFRES_λ₂,EFFRES_AvgNodeConn,EFFRES_EdgeConn,EFFRES_SpectralGap,EFFRES_GCC_5%,EFFRES_GCC_10%,EFFRES_AttackCurveAUC,EFFRES_RobustnessCoeff,EFFRES_ASPL,EFFRES_Diameter,EFFRES_Efficiency,EFFRES_ASPLVariance,EFFRES_ArticulationPoints,EFFRES_Bridges,EFFRES_BetCentralization,EFFRES_NatConnectivity,EFFRES_EffResistance,EFFRES_λ₂_λₙ_Ratio,EFFRES_Assortativity,EFFRES_AvgClustering,EFFRES_Transitivity,IVI_λ₂,IVI_AvgNodeConn,IVI_EdgeConn,IVI_SpectralGap,IVI_GCC_5%,IVI_GCC_10%,IVI_AttackCurveAUC,IVI_RobustnessCoeff,IVI_ASPL,IVI_Diameter,IVI_Efficiency,IVI_ASPLVariance,IVI_ArticulationPoints,IVI_Bridges,IVI_BetCentralization,IVI_NatConnectivity,IVI_EffResistance,IVI_λ₂_λₙ_Ratio,IVI_Assortativity,IVI_AvgClustering,IVI_Transitivity,NNSI_λ₂,NNSI_AvgNodeConn,NNSI_EdgeConn,NNSI_SpectralGap,NNSI_GCC_5%,NNSI_GCC_10%,NNSI_AttackCurveAUC,NNSI_RobustnessCoeff,NNSI_ASPL,NNSI_Diameter,NNSI_Efficiency,NNSI_ASPLVariance,NNSI_ArticulationPoints,NNSI_Bridges,NNSI_BetCentralization,NNSI_NatConnectivity,NNSI_EffResistance,NNSI_λ₂_λₙ_Ratio,NNSI_Assortativity,NNSI_AvgClustering,NNSI_Transitivity,%Δ_PBR_vs_Orig_λ₂,%Δ_EFFRES_vs_Orig_λ₂,%Δ_IVI_vs_Orig_λ₂,%Δ_NNSI_vs_Orig_λ₂,%Δ_PBR_vs_Orig_AvgNodeConn,%Δ_EFFRES_vs_Orig_AvgNodeConn,%Δ_IVI_vs_Orig_AvgNodeConn,%Δ_NNSI_vs_Orig_AvgNodeConn,%Δ_PBR_vs_Orig_EdgeConn,%Δ_EFFRES_vs_Orig_EdgeConn,%Δ_IVI_vs_Orig_EdgeConn,%Δ_NNSI_vs_Orig_EdgeConn,%Δ_PBR_vs_Orig_SpectralGap,%Δ_EFFRES_vs_Orig_SpectralGap,%Δ_IVI_vs_Orig_SpectralGap,%Δ_NNSI_vs_Orig_SpectralGap,%Δ_PBR_vs_Orig_GCC_5%,%Δ_EFFRES_vs_Orig_GCC_5%,%Δ_IVI_vs_Orig_GCC_5%,%Δ_NNSI_vs_Orig_GCC_5%,%Δ_PBR_vs_Orig_GCC_10%,%Δ_EFFRES_vs_Orig_GCC_10%,%Δ_IVI_vs_Orig_GCC_10%,%Δ_NNSI_vs_Orig_GCC_10%,%Δ_PBR_vs_Orig_AttackCurveAUC,%Δ_EFFRES_vs_Orig_AttackCurveAUC,%Δ_IVI_vs_Orig_AttackCurveAUC,%Δ_NNSI_vs_Orig_AttackCurveAUC,%Δ_PBR_vs_Orig_RobustnessCoeff,%Δ_EFFRES_vs_Orig_RobustnessCoeff,%Δ_IVI_vs_Orig_RobustnessCoeff,%Δ_NNSI_vs_Orig_RobustnessCoeff,%Δ_PBR_vs_Orig_ASPL,%Δ_EFFRES_vs_Orig_ASPL,%Δ_IVI_vs_Orig_ASPL,%Δ_NNSI_vs_Orig_ASPL,%Δ_PBR_vs_Orig_Diameter,%Δ_EFFRES_vs_Orig_Diameter,%Δ_IVI_vs_Orig_Diameter,%Δ_NNSI_vs_Orig_Diameter,%Δ_PBR_vs_Orig_Efficiency,%Δ_EFFRES_vs_Orig_Efficiency,%Δ_IVI_vs_Orig_Efficiency,%Δ_NNSI_vs_Orig_Efficiency,%Δ_PBR_vs_Orig_ASPLVariance,%Δ_EFFRES_vs_Orig_ASPLVariance,%Δ_IVI_vs_Orig_ASPLVariance,%Δ_NNSI_vs_Orig_ASPLVariance,%Δ_PBR_vs_Orig_ArticulationPoints,%Δ_EFFRES_vs_Orig_ArticulationPoints,%Δ_IVI_vs_Orig_ArticulationPoints,%Δ_NNSI_vs_Orig_ArticulationPoints,%Δ_PBR_vs_Orig_Bridges,%Δ_EFFRES_vs_Orig_Bridges,%Δ_IVI_vs_Orig_Bridges,%Δ_NNSI_vs_Orig_Bridges,%Δ_PBR_vs_Orig_BetCentralization,%Δ_EFFRES_vs_Orig_BetCentralization,%Δ_IVI_vs_Orig_BetCentralization,%Δ_NNSI_vs_Orig_BetCentralization,%Δ_PBR_vs_Orig_NatConnectivity,%Δ_EFFRES_vs_Orig_NatConnectivity,%Δ_IVI_vs_Orig_NatConnectivity,%Δ_NNSI_vs_Orig_NatConnectivity,%Δ_PBR_vs_Orig_EffResistance,%Δ_EFFRES_vs_Orig_EffResistance,%Δ_IVI_vs_Orig_EffResistance,%Δ_NNSI_vs_Orig_EffResistance,%Δ_PBR_vs_Orig_λ₂_λₙ_Ratio,%Δ_EFFRES_vs_Orig_λ₂_λₙ_Ratio,%Δ_IVI_vs_Orig_λ₂_λₙ_Ratio,%Δ_NNSI_vs_Orig_λ₂_λₙ_Ratio,%Δ_PBR_vs_Orig_Assortativity,%Δ_EFFRES_vs_Orig_Assortativity,%Δ_IVI_vs_Orig_Assortativity,%Δ_NNSI_vs_Orig_Assortativity,%Δ_PBR_vs_Orig_AvgClustering,%Δ_EFFRES_vs_Orig_AvgClustering,%Δ_IVI_vs_Orig_AvgClustering,%Δ_NNSI_vs_Orig_AvgClustering,%Δ_PBR_vs_Orig_Transitivity,%Δ_EFFRES_vs_Orig_Transitivity,%Δ_IVI_vs_Orig_Transitivity,%Δ_NNSI_vs_Orig_Transitivity,%Δ_PBR_vs_EFFRES_λ₂,%Δ_PBR_vs_EFFRES_AvgNodeConn,%Δ_PBR_vs_EFFRES_EdgeConn,%Δ_PBR_vs_EFFRES_SpectralGap,%Δ_PBR_vs_EFFRES_GCC_5%,%Δ_PBR_vs_EFFRES_GCC_10%,%Δ_PBR_vs_EFFRES_AttackCurveAUC,%Δ_PBR_vs_EFFRES_RobustnessCoeff,%Δ_PBR_vs_EFFRES_ASPL,%Δ_PBR_vs_EFFRES_Diameter,%Δ_PBR_vs_EFFRES_Efficiency,%Δ_PBR_vs_EFFRES_ASPLVariance,%Δ_PBR_vs_EFFRES_ArticulationPoints,%Δ_PBR_vs_EFFRES_Bridges,%Δ_PBR_vs_EFFRES_BetCentralization,%Δ_PBR_vs_EFFRES_NatConnectivity,%Δ_PBR_vs_EFFRES_EffResistance,%Δ_PBR_vs_EFFRES_λ₂_λₙ_Ratio,%Δ_PBR_vs_EFFRES_Assortativity,%Δ_PBR_vs_EFFRES_AvgClustering,%Δ_PBR_vs_EFFRES_Transitivity
Dataxchange,6,11,0.7180294850975065,1.0,1.0,0.7180294850975065,0.8,0.8,0.161,0.47222222222222215,1.2666666666666666,2.0,0.8666666666666667,0.1955555555555556,1,1,2.0,2.309496501313782,10.59999999999999,0.46869667406277676,-0.4473684210526359,0.7666666666666666,0.8823529411764706,2,0.8910545827099867,3.0,3.0,0.8910545827099867,1.0,1.0,0.20000000000000004,0.5277777777777778,1.1333333333333333,2.0,0.9333333333333333,0.11555555555555556,0,0,0.3333333333333333,2.6681292625375046,6.199999999999999,0.610752514898403,-0.444444444444442,0.9,0.8666666666666666,0.8910545827099863,3.0,3.0,0.8910545827099863,1.0,1.0,0.20000000000000004,0.5277777777777778,1.1333333333333333,2.0,0.9333333333333333,0.11555555555555555,0,0,0.3333333333333333,2.6681292625375024,6.200000000000001,0.6107525148984024,-0.444444444444442,0.9,0.8666666666666666,0.8910545827099867,3.0,3.0,0.8910545827099867,1.0,1.0,0.20000000000000004,0.5277777777777778,1.1333333333333333,2.0,0.9333333333333333,0.11555555555555556,0,0,0.3333333333333333,2.6681292625375046,6.199999999999999,0.610752514898403,-0.444444444444442,0.9,0.8666666666666666,0.8910545827099865,3.0,3.0,0.8910545827099865,1.0,1.0,0.20000000000000004,0.5277777777777778,1.1333333333333333,2.0,0.9333333333333333,0.11555555555555551,0,0,0.3333333333333333,2.668129262537509,6.1999999999999975,0.6107525148984029,-0.444444444444442,0.8999999999999999,0.8666666666666666,24.1,24.1,24.1,24.1,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,24.1,24.1,24.1,24.1,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,24.22,24.22,24.22,24.22,11.76,11.76,11.76,11.76,10.53,10.53,10.53,10.53,0.0,0.0,0.0,0.0,7.69,7.69,7.69,7.69,40.91,40.91,40.91,40.91,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,83.33,83.33,83.33,83.33,15.53,15.53,15.53,15.53,41.51,41.51,41.51,41.51,30.31,30.31,30.31,30.31,-0.65,-0.65,-0.65,-0.65,17.39,17.39,17.39,17.39,-1.78,-1.78,-1.78,-1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Janetbackbone,29,45,0.1054974203536749,2.0221606648199444,2.0,0.1054974203536749,1.0,0.7407407407407407,0.13441168091168093,0.16171224732461345,2.684729064039409,5.0,0.44380131362889824,0.9794219709286804,0,0,11.471604938271607,1.647805573028298,513.3406822284406,0.05727784069259478,-0.40115163147792676,0.20303776683087027,0.10714285714285714,8,0.19412040127975616,2.0226628895184136,2.0,0.19412040127975616,1.0,0.7407407407407407,0.13441168091168093,0.16171224732461345,2.3054187192118225,4.0,0.4969211822660077,0.576670144871266,0,0,17.64074074074074,2.6241253652714445,412.45420186690734,0.1091614941162549,-0.32416756417160286,0.4339901477832512,0.19672131147540983,0.2618420145869366,2.546742209631728,2.0,0.2618420145869366,1.0,0.9629629629629629,0.17552364672364673,0.24019024970273475,2.354679802955665,4.0,0.4872742200328378,0.5589313014147396,0,0,7.476543209876543,1.7928992110806135,345.5519677038382,0.14388022538139159,-0.3878619839802831,0.18004926108374383,0.08866995073891626,0.17314288320683532,2.0424929178470257,2.0,0.17314288320683532,1.0,0.9259259259259259,0.13701908831908832,0.16171224732461345,2.3645320197044337,5.0,0.49129720853858566,0.709480938629911,0,0,15.912118539896316,2.498343089997493,416.9053983766903,0.09512176461264028,-0.36589378035406556,0.3787951962394153,0.17406143344709898,0.23732393860065593,2.4475920679886687,2.0,0.23732393860065593,1.0,0.9629629629629629,0.17931915954415953,0.21997621878715803,2.3694581280788176,4.0,0.48665845648604006,0.6073430561285157,0,0,8.316754850088184,1.8312337720124003,351.72682759145187,0.1326850323681481,-0.42305671014284957,0.1788177339901478,0.08571428571428572,84.0,148.2,64.12,124.96,0.02,25.94,1.01,21.04,0.0,0.0,0.0,0.0,84.0,148.2,64.12,124.96,0.0,0.0,0.0,0.0,0.0,30.0,25.0,30.0,0.0,30.59,1.94,33.41,0.0,48.53,0.0,36.03,14.13,12.29,11.93,11.74,20.0,20.0,0.0,20.0,11.97,9.8,10.7,9.66,41.12,42.93,27.56,37.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.78,34.83,-38.71,27.5,59.25,8.81,51.62,11.13,19.65,32.69,18.79,31.48,90.58,151.2,66.07,131.65,-19.19,-3.31,-8.79,5.46,113.75,-11.32,86.56,-11.93,83.61,-17.24,62.46,-20.0,-25.86,-20.58,0.0,-25.86,0.0,-23.08,-23.42,-32.67,-2.09,0.0,1.98,3.17,0.0,0.0,135.95,46.36,19.36,-24.13,16.42,141.04,121.86
Agis,25,30,0.09701660880474218,1.3888888888888888,1.0,0.09701660880474218,0.9583333333333334,0.6086956521739131,0.1316876529267834,0.1904,3.18,7.0,0.3943095238095241,1.6942666666666666,7,9,10.369565217391305,1.1134797875301692,579.5141154328734,0.0495990546583567,-0.5066291683406995,0.04666666666666667,0.04225352112676056,7,0.19450516051960326,1.4106463878326996,1.0,0.19450516051960326,0.9583333333333334,0.8260869565217391,0.15111923583662712,0.1904,2.513333333333333,4.0,0.46611111111111236,0.7498222222222222,7,9,16.547826086956526,1.8959076281034952,451.806736505075,0.10564786340864978,-0.2544496034049137,0.2251282051282051,0.1910828025477707,0.2450076268476479,2.2927756653992395,2.0,0.2450076268476479,1.0,1.0,0.18690800865800872,0.24640000000000004,2.6333333333333333,4.0,0.4491666666666679,0.8055555555555555,0,0,6.015942028985507,1.26333504944282,326.8340563251328,0.12864878126135623,-0.34683026584867155,0.04666666666666667,0.03333333333333333,0.17705305709916624,1.9543726235741445,2.0,0.17705305709916624,1.0,0.9130434782608695,0.16538321099190667,0.21600000000000005,2.69,5.0,0.44577777777777877,0.9605666666666666,1,0,8.117805383022773,1.3582050186247654,367.2564478993169,0.0925669530776116,-0.17745856353591177,0.12723809523809526,0.0594059405940594,0.2073656939981372,1.8479087452471483,1.0,0.2073656939981372,1.0,1.0,0.17781709956709962,0.24320000000000003,2.683333333333333,6.0,0.4483888888888898,1.016388888888889,4,5,5.640579710144927,1.3538403701061281,396.3416238099293,0.11101732593756647,-0.4410905550146054,0.068,0.058252427184466014,100.49,152.54,82.5,113.74,1.57,65.08,40.71,33.05,0.0,100.0,100.0,0.0,100.49,152.54,82.5,113.74,0.0,4.35,4.35,4.35,35.71,64.29,50.0,64.29,14.76,41.93,25.59,35.03,0.0,29.41,13.45,27.73,20.96,17.19,15.41,15.62,42.86,42.86,28.57,14.29,18.21,13.91,13.05,13.71,55.74,52.45,43.3,40.01,0.0,100.0,85.71,42.86,0.0,100.0,100.0,44.44,-59.58,41.98,21.72,45.6,70.27,13.46,21.98,21.59,22.04,43.6,36.63,31.61,113.0,159.38,86.63,123.83,-49.78,-31.54,-64.97,-12.94,382.42,0.0,172.65,45.71,352.23,-21.11,40.59,37.86,-20.61,-38.47,-50.0,-20.61,-4.17,-17.39,-19.15,-22.73,-4.56,0.0,3.77,-6.92,70000000000.0,90000000000.0,175.07,50.07,38.24,-17.88,26.64,382.42,473.25
DeutscheTelekom,39,65,0.016813315208959796,1.2707100591715976,1.0,0.016813315208959796,1.0,0.75,0.13676563715166656,0.17948717948717943,4.46693657219973,12.0,0.33339988471567367,6.651066054006604,14,12,17.054954954954955,2.110103456136181,2134.852757840795,0.008637470287479274,0.07980335625046163,0.280993080993081,0.27615062761506276,10,0.12076076680832656,1.7252252252252251,1.0,0.12076076680832656,1.0,0.75,0.13217066617801912,0.17948717948717943,2.736842105263158,6.0,0.43445793972109986,1.0171176930179702,7,7,25.310810810810807,3.090580178222717,986.1653110416981,0.06683129178846652,-0.12051834410433675,0.4006876164770903,0.29577464788732394,0.13430452693100842,2.6471471471471473,1.0,0.13430452693100842,1.0,0.9444444444444444,0.1887289758962553,0.24391847468770536,2.9446693657219973,5.0,0.40980656770130536,1.1318912874421079,1,1,8.338719238719241,2.1838020625581653,711.7975971702793,0.0735712249573653,0.016341143525575218,0.2271469271469271,0.2332155477031802,0.14281803405787769,2.475975975975976,2.0,0.14281803405787769,1.0,0.9444444444444444,0.18624949092044682,0.23405654174884935,2.920377867746289,6.0,0.41178587494377067,1.0908263079582066,0,0,7.740669240669243,2.191744321813882,722.057690851409,0.07746163625825521,0.05235584166552545,0.2690272690272691,0.23076923076923078,0.03837553453730873,2.418918918918919,2.0,0.03837553453730873,1.0,0.9722222222222222,0.19263301751904693,0.25049309664694275,3.5020242914979756,8.0,0.37951449135659476,2.762816415064444,0,0,10.47704847704848,2.314125456099164,939.6867676755464,0.020718793323983492,0.13720538720538766,0.2432844932844933,0.276595744680851,618.24,698.8,749.43,128.24,35.77,108.32,94.85,90.36,0.0,0.0,100.0,100.0,618.24,698.8,749.43,128.24,0.0,0.0,0.0,0.0,0.0,25.93,25.93,29.63,-3.36,37.99,36.18,40.85,0.0,35.9,30.4,39.56,38.73,34.08,34.62,21.6,50.0,58.33,50.0,33.33,30.31,22.92,23.51,13.83,84.71,82.98,83.6,58.46,50.0,92.86,100.0,100.0,41.67,91.67,100.0,100.0,-48.41,51.11,54.61,38.57,46.47,3.49,3.87,9.67,53.81,66.66,66.18,55.98,673.74,751.77,796.81,139.87,251.02,79.52,34.39,-71.93,42.6,-19.16,-4.26,-13.42,7.11,-15.55,-16.43,0.16,-10.08,-34.83,0.0,-10.08,0.0,-20.59,-29.97,-26.42,-7.06,20.0,6.02,-10.14,600.0,600.0,203.53,41.52,38.55,-9.16,-837.51,76.4,26.82
Cesnet1999,13,12,0.1835034190722744,1.0,1.0,0.1835034190722744,0.3333333333333333,0.3333333333333333,0.05909090909090908,0.16568047337278105,2.1538461538461537,3.0,0.5256410256410254,0.43786982248520717,2,12,10.909090909090908,1.0142566432760445,168.00000000000009,0.09175170953609131,-0.7735849056603774,0.0,0.0,4,0.5392345080271639,1.096774193548387,1.0,0.5392345080271639,0.4166666666666667,0.4166666666666667,0.07159090909090911,0.1715976331360947,1.794871794871795,2.0,0.6025641025641025,0.16305062458908617,1,7,10.727272727272727,1.6649703836318608,113.6666666666667,0.28457634021619055,-0.8,0.34312354312354315,0.15000000000000002,0.3784105056809002,1.3064516129032258,1.0,0.3784105056809002,0.6666666666666666,0.6666666666666666,0.12136363636363638,0.21301775147929009,2.051282051282051,3.0,0.5598290598290595,0.4589086127547668,2,5,8.963636363636363,1.294472309467752,110.72413793103442,0.18920525284035547,-0.6358452138492872,0.0,0.0,0.3022248633873521,1.0483870967741935,1.0,0.3022248633873521,0.5,0.5,0.09227272727272727,0.1952662721893492,2.0,3.0,0.5683760683760681,0.41025641025641024,2,6,9.727272727272727,1.5024480050300673,121.13333333333345,0.1631952695050108,-0.5957634598411298,0.3658119658119658,0.19672131147540983,0.32443218824326575,1.0483870967741935,1.0,0.32443218824326575,0.5,0.5,0.08818181818181817,0.18934911242603555,1.9743589743589745,3.0,0.5726495726495724,0.38395792241946086,2,6,9.636363636363637,1.4978759079848518,118.28571428571435,0.18283805772811554,-0.629802095459837,0.38119658119658123,0.1935483870967742,193.86,106.21,64.7,76.8,9.68,30.65,4.84,4.84,0.0,0.0,0.0,0.0,193.86,106.21,64.7,76.8,25.0,100.0,50.0,50.0,25.0,100.0,50.0,50.0,21.15,105.38,56.15,49.23,3.57,28.57,17.86,14.29,16.67,4.76,7.14,8.33,33.33,0.0,0.0,0.0,14.63,6.5,8.13,8.94,62.76,-4.8,6.31,12.31,50.0,0.0,0.0,0.0,41.67,58.33,50.0,50.0,1.67,17.83,10.83,11.67,64.16,27.63,48.13,47.68,32.34,34.09,27.9,29.59,210.16,106.21,77.87,99.27,3.41,-17.81,-22.99,-18.59,3431235431.24,0.0,3658119658.12,3811965811.97,1500000000.0,0.0,1967213114.75,1935483870.97,42.5,-16.05,0.0,42.5,-37.5,-37.5,-41.01,-19.44,-12.5,-33.33,7.63,-64.47,-50.0,40.0,19.68,28.62,2.66,50.41,-25.82,3431235431.24,1500000000.0
