Graph,N,M,Orig_λ₂,Orig_AvgNodeConn,Orig_EdgeConn,Orig_SpectralGap,Orig_GCC_5%,Orig_GCC_10%,Orig_AttackCurveAUC,Orig_RobustnessCoeff,Orig_ASPL,Orig_Diameter,Orig_Efficiency,Orig_ASPLVariance,Orig_ArticulationPoints,Orig_Bridges,Orig_BetCentralization,Orig_NatConnectivity,Orig_EffResistance,Orig_λ₂_λₙ_Ratio,Orig_Assortativity,Orig_AvgClustering,Orig_Transitivity,BudgetEdges,PBR_λ₂,PBR_AvgNodeConn,PBR_EdgeConn,PBR_SpectralGap,PBR_GCC_5%,PBR_GCC_10%,PBR_AttackCurveAUC,PBR_RobustnessCoeff,PBR_ASPL,PBR_Diameter,PBR_Efficiency,PBR_ASPLVariance,PBR_ArticulationPoints,PBR_Bridges,PBR_BetCentralization,PBR_NatConnectivity,PBR_EffResistance,PBR_λ₂_λₙ_Ratio,PBR_Assortativity,PBR_AvgClustering,PBR_Transitivity,EFFRES_λ₂,EFFRES_AvgNodeConn,EFFRES_EdgeConn,EFFRES_SpectralGap,EFFRES_GCC_5%,EFFRES_GCC_10%,EFFRES_AttackCurveAUC,EFFRES_RobustnessCoeff,EFFRES_ASPL,EFFRES_Diameter,EFFRES_Efficiency,EFFRES_ASPLVariance,EFFRES_ArticulationPoints,EFFRES_Bridges,EFFRES_BetCentralization,EFFRES_NatConnectivity,EFFRES_EffResistance,EFFRES_λ₂_λₙ_Ratio,EFFRES_Assortativity,EFFRES_AvgClustering,EFFRES_Transitivity,IVI_λ₂,IVI_AvgNodeConn,IVI_EdgeConn,IVI_SpectralGap,IVI_GCC_5%,IVI_GCC_10%,IVI_AttackCurveAUC,IVI_RobustnessCoeff,IVI_ASPL,IVI_Diameter,IVI_Efficiency,IVI_ASPLVariance,IVI_ArticulationPoints,IVI_Bridges,IVI_BetCentralization,IVI_NatConnectivity,IVI_EffResistance,IVI_λ₂_λₙ_Ratio,IVI_Assortativity,IVI_AvgClustering,IVI_Transitivity,NNSI_λ₂,NNSI_AvgNodeConn,NNSI_EdgeConn,NNSI_SpectralGap,NNSI_GCC_5%,NNSI_GCC_10%,NNSI_AttackCurveAUC,NNSI_RobustnessCoeff,NNSI_ASPL,NNSI_Diameter,NNSI_Efficiency,NNSI_ASPLVariance,NNSI_ArticulationPoints,NNSI_Bridges,NNSI_BetCentralization,NNSI_NatConnectivity,NNSI_EffResistance,NNSI_λ₂_λₙ_Ratio,NNSI_Assortativity,NNSI_AvgClustering,NNSI_Transitivity,%Δ_PBR_vs_Orig_λ₂,%Δ_EFFRES_vs_Orig_λ₂,%Δ_IVI_vs_Orig_λ₂,%Δ_NNSI_vs_Orig_λ₂,%Δ_PBR_vs_Orig_AvgNodeConn,%Δ_EFFRES_vs_Orig_AvgNodeConn,%Δ_IVI_vs_Orig_AvgNodeConn,%Δ_NNSI_vs_Orig_AvgNodeConn,%Δ_PBR_vs_Orig_EdgeConn,%Δ_EFFRES_vs_Orig_EdgeConn,%Δ_IVI_vs_Orig_EdgeConn,%Δ_NNSI_vs_Orig_EdgeConn,%Δ_PBR_vs_Orig_SpectralGap,%Δ_EFFRES_vs_Orig_SpectralGap,%Δ_IVI_vs_Orig_SpectralGap,%Δ_NNSI_vs_Orig_SpectralGap,%Δ_PBR_vs_Orig_GCC_5%,%Δ_EFFRES_vs_Orig_GCC_5%,%Δ_IVI_vs_Orig_GCC_5%,%Δ_NNSI_vs_Orig_GCC_5%,%Δ_PBR_vs_Orig_GCC_10%,%Δ_EFFRES_vs_Orig_GCC_10%,%Δ_IVI_vs_Orig_GCC_10%,%Δ_NNSI_vs_Orig_GCC_10%,%Δ_PBR_vs_Orig_AttackCurveAUC,%Δ_EFFRES_vs_Orig_AttackCurveAUC,%Δ_IVI_vs_Orig_AttackCurveAUC,%Δ_NNSI_vs_Orig_AttackCurveAUC,%Δ_PBR_vs_Orig_RobustnessCoeff,%Δ_EFFRES_vs_Orig_RobustnessCoeff,%Δ_IVI_vs_Orig_RobustnessCoeff,%Δ_NNSI_vs_Orig_RobustnessCoeff,%Δ_PBR_vs_Orig_ASPL,%Δ_EFFRES_vs_Orig_ASPL,%Δ_IVI_vs_Orig_ASPL,%Δ_NNSI_vs_Orig_ASPL,%Δ_PBR_vs_Orig_Diameter,%Δ_EFFRES_vs_Orig_Diameter,%Δ_IVI_vs_Orig_Diameter,%Δ_NNSI_vs_Orig_Diameter,%Δ_PBR_vs_Orig_Efficiency,%Δ_EFFRES_vs_Orig_Efficiency,%Δ_IVI_vs_Orig_Efficiency,%Δ_NNSI_vs_Orig_Efficiency,%Δ_PBR_vs_Orig_ASPLVariance,%Δ_EFFRES_vs_Orig_ASPLVariance,%Δ_IVI_vs_Orig_ASPLVariance,%Δ_NNSI_vs_Orig_ASPLVariance,%Δ_PBR_vs_Orig_ArticulationPoints,%Δ_EFFRES_vs_Orig_ArticulationPoints,%Δ_IVI_vs_Orig_ArticulationPoints,%Δ_NNSI_vs_Orig_ArticulationPoints,%Δ_PBR_vs_Orig_Bridges,%Δ_EFFRES_vs_Orig_Bridges,%Δ_IVI_vs_Orig_Bridges,%Δ_NNSI_vs_Orig_Bridges,%Δ_PBR_vs_Orig_BetCentralization,%Δ_EFFRES_vs_Orig_BetCentralization,%Δ_IVI_vs_Orig_BetCentralization,%Δ_NNSI_vs_Orig_BetCentralization,%Δ_PBR_vs_Orig_NatConnectivity,%Δ_EFFRES_vs_Orig_NatConnectivity,%Δ_IVI_vs_Orig_NatConnectivity,%Δ_NNSI_vs_Orig_NatConnectivity,%Δ_PBR_vs_Orig_EffResistance,%Δ_EFFRES_vs_Orig_EffResistance,%Δ_IVI_vs_Orig_EffResistance,%Δ_NNSI_vs_Orig_EffResistance,%Δ_PBR_vs_Orig_λ₂_λₙ_Ratio,%Δ_EFFRES_vs_Orig_λ₂_λₙ_Ratio,%Δ_IVI_vs_Orig_λ₂_λₙ_Ratio,%Δ_NNSI_vs_Orig_λ₂_λₙ_Ratio,%Δ_PBR_vs_Orig_Assortativity,%Δ_EFFRES_vs_Orig_Assortativity,%Δ_IVI_vs_Orig_Assortativity,%Δ_NNSI_vs_Orig_Assortativity,%Δ_PBR_vs_Orig_AvgClustering,%Δ_EFFRES_vs_Orig_AvgClustering,%Δ_IVI_vs_Orig_AvgClustering,%Δ_NNSI_vs_Orig_AvgClustering,%Δ_PBR_vs_Orig_Transitivity,%Δ_EFFRES_vs_Orig_Transitivity,%Δ_IVI_vs_Orig_Transitivity,%Δ_NNSI_vs_Orig_Transitivity,%Δ_PBR_vs_EFFRES_λ₂,%Δ_PBR_vs_EFFRES_AvgNodeConn,%Δ_PBR_vs_EFFRES_EdgeConn,%Δ_PBR_vs_EFFRES_SpectralGap,%Δ_PBR_vs_EFFRES_GCC_5%,%Δ_PBR_vs_EFFRES_GCC_10%,%Δ_PBR_vs_EFFRES_AttackCurveAUC,%Δ_PBR_vs_EFFRES_RobustnessCoeff,%Δ_PBR_vs_EFFRES_ASPL,%Δ_PBR_vs_EFFRES_Diameter,%Δ_PBR_vs_EFFRES_Efficiency,%Δ_PBR_vs_EFFRES_ASPLVariance,%Δ_PBR_vs_EFFRES_ArticulationPoints,%Δ_PBR_vs_EFFRES_Bridges,%Δ_PBR_vs_EFFRES_BetCentralization,%Δ_PBR_vs_EFFRES_NatConnectivity,%Δ_PBR_vs_EFFRES_EffResistance,%Δ_PBR_vs_EFFRES_λ₂_λₙ_Ratio,%Δ_PBR_vs_EFFRES_Assortativity,%Δ_PBR_vs_EFFRES_AvgClustering,%Δ_PBR_vs_EFFRES_Transitivity
HiberniaUs,22,29,0.04556015369565097,1.5346534653465347,1.0,0.04556015369565097,0.9047619047619048,0.9,0.17216541353383458,0.2706611570247936,3.9523809523809526,11.0,0.3735813609190234,5.144918573490002,6,7,9.226666666666668,1.2142780300610723,574.7128158844743,0.02323386785757282,0.08695652173913014,0.13636363636363638,0.15517241379310345,6,0.19337192919865648,1.5714285714285714,1.0,0.19337192919865648,0.7619047619047619,0.65,0.1203609022556391,0.21900826446281008,2.5238095238095237,4.0,0.47582972582972655,0.8554937126365696,3,3,13.658333333333331,1.7050212676538234,300.4239625335645,0.1047172773333473,-0.07012002526847722,0.2005050505050505,0.1826086956521739,0.2128721332140201,2.7908163265306123,2.0,0.2128721332140201,1.0,1.0,0.20000000000000004,0.3202479338842977,2.5974025974025974,4.0,0.46536796536796643,0.8898633833698769,0,0,3.0766666666666667,1.3666396534173983,219.38354278669112,0.11102162993185395,-0.2552742616033808,0.09848484848484848,0.1111111111111111,0.17139740244344648,2.5,2.0,0.17139740244344648,1.0,0.95,0.19370175438596493,0.28719008264462836,2.6926406926406927,5.0,0.45808080808080875,1.1046644553138056,0,0,4.453333333333333,1.4342014192382586,248.65806238255956,0.09208391315783121,-0.14059590316573692,0.1803030303030303,0.1744186046511628,0.14492055469710208,2.6683673469387754,2.0,0.14492055469710208,1.0,1.0,0.20000000000000004,0.316115702479339,2.761904761904762,5.0,0.4507936507936514,1.1857349000206143,0,0,4.267380952380952,1.4050298258613392,248.78590027632762,0.07737901240434095,-0.03375527426160851,0.2196969696969697,0.18518518518518517,324.43,367.23,276.2,218.09,2.4,81.85,62.9,73.87,0.0,100.0,100.0,100.0,324.43,367.23,276.2,218.09,-15.79,10.53,10.53,10.53,-27.78,11.11,5.56,11.11,-30.09,16.17,12.51,16.17,-19.08,18.32,6.11,16.79,36.14,34.28,31.87,30.12,63.64,63.64,54.55,54.55,27.37,24.57,22.62,20.67,83.37,82.7,78.53,76.95,50.0,100.0,100.0,100.0,57.14,100.0,100.0,100.0,-48.03,66.65,51.73,53.75,40.41,12.55,18.11,15.71,47.73,61.83,56.73,56.71,350.71,377.84,296.33,233.04,180.64,393.57,261.69,138.82,47.04,-27.78,32.22,61.11,17.68,-28.4,12.4,19.34,-9.16,-43.69,-50.0,-9.16,-23.81,-35.0,-39.82,-31.61,-2.83,0.0,2.25,-3.86,30000000000.0,30000000000.0,343.93,24.76,36.94,-5.68,72.53,103.59,64.35
Marnet,20,27,0.42752139665730315,1.1717791411042944,1.0,0.42752139665730315,0.5789473684210527,0.16666666666666666,0.06869227296181632,0.1274999999999999,1.9842105263157894,3.0,0.55,0.2681717451523546,3,10,15.166666666666666,2.1785096367680543,280.95652173913055,0.2258022237595223,-0.7406149554248289,0.3793300653594771,0.12972972972972974,5,0.5691949184832337,1.3417721518987342,1.0,0.5691949184832337,0.631578947368421,0.16666666666666666,0.07342911506707947,0.1299999999999999,1.831578947368421,2.0,0.5842105263157895,0.14005540166204986,1,7,14.592592592592592,2.853371570599685,233.20512820512823,0.3023864678833396,-0.7981193426487388,0.5553163211057949,0.17509727626459143,0.3596435021387905,1.5126582278481013,1.0,0.3596435021387905,0.7368421052631579,0.2777777777777778,0.0946532077743378,0.14999999999999988,1.9421052631578948,3.0,0.5657894736842105,0.27559556786703604,1,1,14.574074074074076,2.319393106812488,206.38888888888889,0.19634948236567779,-0.5408829174664107,0.5800653594771241,0.15306122448979592,0.4253865692868443,1.2784810126582278,1.0,0.4253865692868443,0.631578947368421,0.2222222222222222,0.07946056931544547,0.13749999999999987,1.8789473684210527,3.0,0.5763157894736843,0.20113573407202218,2,6,14.759259259259258,2.631235184741415,231.44017807456876,0.2373165574069926,-0.6537259590175969,0.5786928104575162,0.2,0.5960183873478617,1.4113924050632911,1.0,0.5960183873478617,0.6842105263157895,0.16666666666666666,0.07816595717234263,0.1324999999999999,1.831578947368421,2.0,0.5842105263157895,0.14005540166204986,1,6,14.444444444444445,2.8168527187229815,227.45418326693215,0.31621608385945993,-0.7916201117318435,0.5962254120148857,0.1640625,33.14,-15.88,-0.5,39.41,14.51,29.09,9.11,20.45,0.0,0.0,0.0,0.0,33.14,-15.88,-0.5,39.41,9.09,27.27,9.09,18.18,0.0,66.67,33.33,0.0,6.9,37.79,15.68,13.79,1.96,17.65,7.84,3.92,7.69,2.12,5.31,7.69,33.33,0.0,0.0,33.33,6.22,2.87,4.78,6.22,47.77,-2.77,25.0,47.77,66.67,66.67,33.33,66.67,30.0,90.0,40.0,40.0,3.79,3.91,2.69,4.76,30.98,6.47,20.78,29.3,17.0,26.54,17.62,19.04,33.92,-13.04,5.1,40.04,7.76,-26.97,-11.73,6.89,46.39,52.92,52.56,57.18,34.97,17.98,54.17,26.46,58.27,-11.3,0.0,58.27,-14.29,-40.0,-22.42,-13.33,-5.69,-33.33,3.26,-49.18,0.0,600.0,0.13,23.02,12.99,54.0,-47.56,-4.27,14.4
Nordu1989,7,6,0.3675444679663245,1.0,1.0,0.3675444679663245,0.3333333333333333,0.3333333333333333,0.07,0.28571428571428564,1.9047619047619047,3.0,0.6111111111111109,0.46712018140589573,2,6,5.6,0.8123826725653869,40.00000000000001,0.1837722339830704,-0.7760000000000005,0.0,0.0,2,0.6303022162674636,1.0769230769230769,1.0,0.6303022162674636,0.5,0.5,0.10250000000000001,0.30612244897959184,1.619047619047619,2.0,0.6904761904761905,0.23582766439909295,1,3,5.0,1.2443388841772955,27.25,0.34636676007977507,-0.7878787878787878,0.39999999999999997,0.30000000000000004,0.5527864045000419,1.3846153846153846,1.0,0.5527864045000419,0.6666666666666666,0.6666666666666666,0.135,0.32653061224489793,1.7142857142857142,3.0,0.6746031746031745,0.39455782312925175,1,2,4.2,1.074372561903376,25.0,0.2763932022498828,-0.8235294117647058,0.0,0.0,0.4110120160312103,1.0769230769230769,1.0,0.4110120160312103,0.5,0.5,0.10250000000000001,0.32653061224489793,1.7619047619047619,3.0,0.6666666666666666,0.4671201814058956,1,3,4.8,1.1984047133348998,28.749999999999996,0.22079646301889466,-0.7185185185185186,0.3476190476190476,0.3529411764705882,0.630302216267463,1.0769230769230769,1.0,0.630302216267463,0.5,0.5,0.10250000000000001,0.30612244897959184,1.619047619047619,2.0,0.6904761904761905,0.23582766439909295,1,3,5.0,1.2443388841772935,27.250000000000007,0.3463667600797748,-0.7878787878787878,0.39999999999999997,0.30000000000000004,71.49,50.4,11.83,71.49,7.69,38.46,7.69,7.69,0.0,0.0,0.0,0.0,71.49,50.4,11.83,71.49,50.0,100.0,50.0,50.0,50.0,100.0,50.0,50.0,46.43,92.86,46.43,46.43,7.14,14.29,14.29,7.14,15.0,10.0,7.5,15.0,33.33,0.0,0.0,33.33,12.99,10.39,9.09,12.99,49.51,15.53,0.0,49.51,50.0,50.0,50.0,50.0,50.0,66.67,50.0,50.0,10.71,25.0,14.29,10.71,53.17,32.25,47.52,53.17,31.87,37.5,28.12,31.87,88.48,50.4,20.15,88.48,1.53,6.12,-7.41,1.53,4000000000.0,0.0,3476190476.19,4000000000.0,3000000000.0,0.0,3529411764.71,3000000000.0,14.02,-22.22,0.0,14.02,-25.0,-25.0,-24.07,-6.25,-5.56,-33.33,2.35,-40.23,0.0,50.0,19.05,15.82,9.0,25.32,4.33,4000000000.0,3000000000.0
Renam,5,4,1.0,1.0,1.0,1.0,0.25,0.25,0.053750000000000006,0.36,1.6,2.0,0.7,0.24000000000000005,1,4,4.0,0.7442576395404864,16.0,0.49999999999975,-1.0,0.0,0.0,2,0.771286446121831,1.25,1.0,0.771286446121831,0.75,0.75,0.15125,0.44000000000000006,1.4,2.0,0.8,0.24000000000000005,1,1,2.3333333333333335,1.253812041518093,9.75,0.4461620864781749,-0.714285714285716,0.5999999999999999,0.5454545454545454,0.5,1.0,2.0,0.5,0.5,0.5,0.10250000000000001,0.43999999999999995,1.4,2.0,0.8,0.24000000000000005,1,0,2.6666666666666665,1.201155071559485,9.333333333333334,0.3333333333331111,-0.499999999999999,0.8666666666666666,0.6000000000000001,0.771286446121831,1.25,1.0,0.771286446121831,0.75,0.75,0.15125,0.44000000000000006,1.4,2.0,0.8,0.24000000000000005,1,1,2.3333333333333335,1.2538120415180967,9.75,0.4461620864781749,-0.714285714285716,0.6,0.5454545454545454,0.5,1.0,2.0,0.5,0.5,0.5,0.10250000000000001,0.43999999999999995,1.4,2.0,0.8,0.24000000000000005,1,0,2.6666666666666665,1.201155071559485,9.333333333333334,0.3333333333331111,-0.499999999999999,0.8666666666666666,0.6000000000000001,-22.87,-50.0,-22.87,-50.0,25.0,0.0,25.0,0.0,0.0,100.0,0.0,100.0,-22.87,-50.0,-22.87,-50.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,181.4,90.7,181.4,90.7,22.22,22.22,22.22,22.22,12.5,12.5,12.5,12.5,0.0,0.0,0.0,0.0,14.29,14.29,14.29,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,100.0,75.0,100.0,41.67,33.33,41.67,33.33,68.46,61.39,68.46,61.39,39.06,41.67,39.06,41.67,-10.77,-33.33,-10.77,-33.33,-28.57,-50.0,-28.57,-50.0,6000000000.0,8666666666.67,6000000000.0,8666666666.67,5454545454.55,6000000000.0,5454545454.55,6000000000.0,54.26,25.0,-50.0,54.26,50.0,50.0,47.56,0.0,0.0,0.0,0.0,0.0,0.0,10000000000.0,-12.5,4.38,4.46,33.85,-42.86,-30.77,-9.09
Arpanet19706,9,10,0.13428789636163868,1.1923076923076923,1.0,0.13428789636163868,0.75,0.75,0.15125,0.3333333333333333,2.3055555555555554,4.0,0.5555555555555556,1.1010802469135803,3,2,4.857142857142857,0.9882259547996608,64.39999999999999,0.07243968726612127,-0.17647058823529305,0.2592592592592593,0.21428571428571427,3,0.3500042998573288,1.7391304347826086,1.0,0.3500042998573288,1.0,1.0,0.20000000000000004,0.38271604938271614,1.8611111111111112,3.0,0.6435185185185186,0.5640432098765432,1,1,3.142857142857143,1.5164919996986224,37.865384615384606,0.1982040224744387,-0.05405405405405361,0.34074074074074073,0.3870967741935484,0.4260292143672934,2.739130434782609,2.0,0.4260292143672934,1.0,1.0,0.20000000000000004,0.43209876543209874,1.7222222222222223,3.0,0.6666666666666666,0.3672839506172838,0,0,1.238095238095238,1.2464558431483372,28.812379110251463,0.23696590798659062,-0.0833333333333104,0.1111111111111111,0.12,0.3371906851061638,2.217391304347826,2.0,0.3371906851061638,1.0,1.0,0.20000000000000004,0.4444444444444444,1.8888888888888888,4.0,0.6412037037037038,0.654320987654321,0,0,2.261904761904762,1.3370361177206813,32.332425068119896,0.18223491016485704,-0.15555555555555564,0.2592592592592593,0.2222222222222222,0.1186190657801115,1.2608695652173914,1.0,0.1186190657801115,1.0,1.0,0.20000000000000004,0.37037037037037046,2.1666666666666665,4.0,0.6064814814814814,1.1944444444444444,2,1,4.285714285714286,1.5202270339665667,51.6153846153847,0.07026694931491224,-0.17587939698492627,0.6925925925925926,0.5172413793103449,160.64,217.25,151.1,-11.67,45.86,129.73,85.97,5.75,0.0,100.0,100.0,0.0,160.64,217.25,151.1,-11.67,33.33,33.33,33.33,33.33,33.33,33.33,33.33,33.33,32.23,32.23,32.23,32.23,14.81,29.63,33.33,11.11,19.28,25.3,18.07,6.02,25.0,25.0,0.0,0.0,15.83,20.0,15.42,9.17,48.77,66.64,40.57,-8.48,66.67,100.0,100.0,33.33,50.0,100.0,100.0,50.0,35.29,74.51,53.43,11.76,53.46,26.13,35.3,53.83,41.2,55.26,49.79,19.85,173.61,227.12,151.57,-3.0,-69.37,-52.78,-11.85,-0.34,31.43,-57.14,0.0,167.14,80.65,-44.0,3.7,141.38,-17.84,-36.51,-50.0,-17.84,0.0,0.0,0.0,-11.43,8.06,0.0,-3.47,53.57,10000000000.0,10000000000.0,153.85,21.66,31.42,-16.36,35.14,206.67,222.58
