SizeBucket,Reward,Metric,Mean,Std,Min,Max,CI_95_Low,CI_95_High,Mean_Improvement,Std_Improvement,CI_95_Improvement_Low,CI_95_Improvement_High,Improvement_Type,N_Runs
Large,IVI,Bridges,23.7,,23.7,23.7,,,-37.63157893746538,0.0,,,Percentage,1
Large,IVI,BetCentralization,37.74400728847267,,37.74400728847267,37.74400728847267,,,-25.89418682697581,0.0,,,Absolute,1
Large,IVI,NatConnectivity,1.276916765556921,,1.276916765556921,1.276916765556921,,,7.9299769181414455,0.0,,,Percentage,1
Large,IVI,EffResistance,28101.97444768619,,28101.97444768619,28101.97444768619,,,-63.35257693470325,0.0,,,Percentage,1
Large,IVI,Assortativity,-0.14316920857000412,,-0.14316920857000412,-0.14316920857000412,,,0.041718569975287334,0.0,,,Absolute,1
Large,IVI,AvgClustering,0.04631807459100621,,0.04631807459100621,0.04631807459100621,,,-0.003574215379570221,0.0,,,Absolute,1
Large,NNSI,λ₂,0.02319536854629968,,0.02319536854629968,0.02319536854629968,,,317.3757351828991,0.0,,,Percentage,1
Large,NNSI,AvgNodeConn,1.8519079844548743,,1.8519079844548743,1.8519079844548743,,,16.541300555913296,0.0,,,Percentage,1
Large,NNSI,GCC_5%,0.8297817402680744,,0.8297817402680744,0.8297817402680744,,,42.341872309967464,0.0,,,Percentage,1
Large,NNSI,AttackCurveAUC,0.12608791530647115,,0.12608791530647115,0.12608791530647115,,,50.209078934605756,0.0,,,Percentage,1
Large,NNSI,ASPL,6.168473090327873,,6.168473090327873,6.168473090327873,,,-40.408875124972035,0.0,,,Percentage,1
Large,NNSI,Diameter,14.4,,14.4,14.4,,,-49.47368419316713,0.0,,,Percentage,1
Large,NNSI,ArticulationPoints,13.4,,13.4,13.4,,,-44.166666648263885,0.0,,,Percentage,1
Large,NNSI,Bridges,24.6,,24.6,24.6,,,-35.263157885457055,0.0,,,Percentage,1
Large,NNSI,BetCentralization,34.76787218610373,,34.76787218610373,34.76787218610373,,,-28.870321929344755,0.0,,,Absolute,1
Large,NNSI,NatConnectivity,1.2752434385911757,,1.2752434385911757,1.2752434385911757,,,7.788540808720287,0.0,,,Percentage,1
Large,NNSI,EffResistance,28960.91775438274,,28960.91775438274,28960.91775438274,,,-62.23244002730548,0.0,,,Percentage,1
Large,NNSI,Assortativity,-0.14138144318339302,,-0.14138144318339302,-0.14138144318339302,,,0.043506335361898435,0.0,,,Absolute,1
Large,NNSI,AvgClustering,0.04700396550338749,,0.04700396550338749,0.04700396550338749,,,-0.002888324467188938,0.0,,,Absolute,1
Large,GREEDY_DEG,λ₂,0.0142783314732963,,0.0142783314732963,0.0142783314732963,,,156.92330296373717,0.0,,,Percentage,1
Large,GREEDY_DEG,AvgNodeConn,2.022442533064914,,2.022442533064914,2.022442533064914,,,27.273106965431936,0.0,,,Percentage,1
Large,GREEDY_DEG,GCC_5%,0.8211930995296358,,0.8211930995296358,0.8211930995296358,,,40.868565379666755,0.0,,,Percentage,1
Large,GREEDY_DEG,AttackCurveAUC,0.13105055261486248,,0.13105055261486248,0.13105055261486248,,,56.12108975854559,0.0,,,Percentage,1
Large,GREEDY_DEG,ASPL,7.651283703940851,,7.651283703940851,7.651283703940851,,,-26.08404124717964,0.0,,,Percentage,1
Large,GREEDY_DEG,Diameter,18.3,,18.3,18.3,,,-35.78947367165281,0.0,,,Percentage,1
Large,GREEDY_DEG,ArticulationPoints,4.0,,4.0,4.0,,,-83.33333329861111,0.0,,,Percentage,1
Large,GREEDY_DEG,Bridges,11.6,,11.6,11.6,,,-69.47368419224377,0.0,,,Percentage,1
Large,GREEDY_DEG,BetCentralization,42.05345467117113,,42.05345467117113,42.05345467117113,,,-21.584739444277353,0.0,,,Absolute,1
Large,GREEDY_DEG,NatConnectivity,1.2752675597289516,,1.2752675597289516,1.2752675597289516,,,7.7905796211889,0.0,,,Percentage,1
Large,GREEDY_DEG,EffResistance,38702.08819874267,,38702.08819874267,38702.08819874267,,,-49.52910506804645,0.0,,,Percentage,1
Large,GREEDY_DEG,Assortativity,-0.08925207000647932,,-0.08925207000647932,-0.08925207000647932,,,0.09563570853881213,0.0,,,Absolute,1
Large,GREEDY_DEG,AvgClustering,0.09176271578242694,,0.09176271578242694,0.09176271578242694,,,0.041870425811850506,0.0,,,Absolute,1
Large,GREEDY_BET,λ₂,0.02379005788054217,,0.02379005788054217,0.02379005788054217,,,328.07652618699706,0.0,,,Percentage,1
Large,GREEDY_BET,AvgNodeConn,1.6340996766540647,,1.6340996766540647,1.6340996766540647,,,2.8345378339018694,0.0,,,Percentage,1
Large,GREEDY_BET,GCC_5%,0.5819608089651868,,0.5819608089651868,0.5819608089651868,,,-0.16966201560259464,0.0,,,Percentage,1
Large,GREEDY_BET,AttackCurveAUC,0.08131930996617043,,0.08131930996617043,0.08131930996617043,,,-3.1239500371090942,0.0,,,Percentage,1
Large,GREEDY_BET,ASPL,5.969523118534392,,5.969523118534392,5.969523118534392,,,-42.33085037236324,0.0,,,Percentage,1
Large,GREEDY_BET,Diameter,16.2,,16.2,16.2,,,-43.15789472169899,0.0,,,Percentage,1
Large,GREEDY_BET,ArticulationPoints,21.7,,21.7,21.7,,,-9.583333329340281,0.0,,,Percentage,1
Large,GREEDY_BET,Bridges,35.0,,35.0,35.0,,,-7.894736840027701,0.0,,,Percentage,1
Large,GREEDY_BET,BetCentralization,114.65453821265328,,114.65453821265328,114.65453821265328,,,51.016344097204794,0.0,,,Absolute,1
Large,GREEDY_BET,NatConnectivity,1.7528057406163498,,1.7528057406163498,1.7528057406163498,,,48.15396573006739,0.0,,,Percentage,1
Large,GREEDY_BET,EffResistance,44697.97540594569,,44697.97540594569,44697.97540594569,,,-41.70994575797229,0.0,,,Percentage,1
Large,GREEDY_BET,Assortativity,-0.05033241620733951,,-0.05033241620733951,-0.05033241620733951,,,0.13455536233795196,0.0,,,Absolute,1
Large,GREEDY_BET,AvgClustering,0.09113965533089644,,0.09113965533089644,0.09113965533089644,,,0.041247365360320004,0.0,,,Absolute,1
Large,GREEDY_ALG,λ₂,0.0269047851380202,,0.0269047851380202,0.0269047851380202,,,384.1226724651959,0.0,,,Percentage,1
Large,GREEDY_ALG,AvgNodeConn,1.7032709740866783,,1.7032709740866783,1.7032709740866783,,,7.187514865198506,0.0,,,Percentage,1
Large,GREEDY_ALG,GCC_5%,0.8157254909157171,,0.8157254909157171,0.8157254909157171,,,39.930644478282915,0.0,,,Percentage,1
Large,GREEDY_ALG,AttackCurveAUC,0.11518571929379906,,0.11518571929379906,0.11518571929379906,,,37.221246694146494,0.0,,,Percentage,1
Large,GREEDY_ALG,ASPL,6.2344593389383185,,6.2344593389383185,6.2344593389383185,,,-39.77140865360643,0.0,,,Percentage,1
Large,GREEDY_ALG,Diameter,15.2,,15.2,15.2,,,-46.6666666502924,0.0,,,Percentage,1
Large,GREEDY_ALG,ArticulationPoints,19.4,,19.4,19.4,,,-19.166666658680562,0.0,,,Percentage,1
Large,GREEDY_ALG,Bridges,32.3,,32.3,32.3,,,-14.999999996052637,0.0,,,Percentage,1
Large,GREEDY_ALG,BetCentralization,45.00386863879788,,45.00386863879788,45.00386863879788,,,-18.634325476650602,0.0,,,Absolute,1
Large,GREEDY_ALG,NatConnectivity,1.3666691417103345,,1.3666691417103345,1.3666691417103345,,,15.516197157405944,0.0,,,Percentage,1
Large,GREEDY_ALG,EffResistance,36034.824108493325,,36034.824108493325,36034.824108493325,,,-53.0074498272082,0.0,,,Percentage,1
Large,GREEDY_ALG,Assortativity,-0.028085415081162225,,-0.028085415081162225,-0.028085415081162225,,,0.15680236346412924,0.0,,,Absolute,1
Large,GREEDY_ALG,AvgClustering,0.052492315157550165,,0.052492315157550165,0.052492315157550165,,,0.002600025186973734,0.0,,,Absolute,1
